Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country
124591,Huawei - 2,3,350,15/01/21 19:19 ,"Provider_5,Sao Paulo, Brazil"
124592,Xiaomi Redmi Note 11 Pro 5G,3,350,20/01/21 20:13 ,"Provider_1,Beijing, China"
124593,iPhone 12,1,700,23/01/21 00:48 ,"Provider_6,Moscow, Russia"
124594,iPhone 12,1,700,21/01/21 19:57 ,"Provider_12,Hanoi, Vietnam"
124595,Xiaomi 12 Pro,2,900,09/01/21 15:49 ,"Provider_4,Jakarta, Indonesia"
124596,Sony Xperia 10,1,700,23/01/21 17:20 ,"Provider_10,Manila, Philippines"
124597,Xiaomi Redmi Note 10 Pro 5G,1,200,26/01/21 19:54 ,"Provider_4,Jakarta, Indonesia"
124598,Sony Xperia 10,1,700,08/01/21 00:35 ,"Provider_10,Manila, Philippines"
124599,Sony Xperia 5,4,450,12/01/21 19:30 ,"Provider_6,Moscow, Russia"
124600,Google Android,1,500,03/01/21 00:46 ,"Provider_10,Manila, Philippines"
124601,iPhone 12,2,700,14/01/21 09:58 ,"Provider_2,Delhi, India"
124602,iPhone 13,1,1000,23/01/21 19:13 ,"Provider_12,Hanoi, Vietnam"
124603,Nokia c200,1,400,06/01/21 10:24 ,"Provider_4,Jakarta, Indonesia"
124604,Xiaomi Redmi Note 11 Pro 5G,1,350,17/01/21 13:55 ,"Provider_11,Munich, Germany"
124605,iPhone 13,1,1000,29/01/21 15:25 ,"Provider_8,Mexico City, Mexico"
124606,Google Pixal - 1,1,700,26/01/21 14:04 ,"Provider_7,Yokohama, Japan"
124607,Samsung Galexy S21,1,800,21/01/21 17:52 ,"Provider_1,Beijing, China"
124608,Nokia c200,1,400,22/01/21 18:24 ,"Provider_11,Munich, Germany"
124609,Xiaomi 12 Pro,2,900,14/01/21 11:06 ,"Provider_2,Delhi, India"
124610,Google Pixal - 2,2,900,11/01/21 14:56 ,"Provider_16,Giza, Egypt"
124611,Google Pixal - 2,1,900,26/01/21 19:28 ,"Provider_3,Boston, United States"
124612,Google Android,3,500,30/01/21 22:45 ,"Provider_3,Boston, United States"
124613,Samsung Galexy S10,1,300,10/01/21 21:02 ,"Provider_7,Yokohama, Japan"
124614,Samsung Galexy S10,1,300,25/01/21 13:37 ,"Provider_15,Isfahan, Iran"
124615,Samsung Galexy S10,1,300,28/01/21 08:56 ,"Provider_12,Hanoi, Vietnam"
124616,Sony Xperia 20,1,800,04/01/21 13:02 ,"Provider_5,Sao Paulo, Brazil"
124617,Sony Xperia 5,1,450,24/01/21 13:16 ,"Provider_16,Giza, Egypt"
124618,Samsung Galexy S22,2,1100,19/01/21 00:44 ,"Provider_2,Delhi, India"
124619,Xiaomi Redmi Note 11 Pro 5G,2,350,16/01/21 17:54 ,"Provider_19,Milan, Italy"
124620,Samsung Galexy S22,1,1100,27/01/21 10:06 ,"Provider_6,Moscow, Russia"
124621,Google Pixal - 1,2,700,25/01/21 10:02 ,"Provider_5,Sao Paulo, Brazil"
124622,Google Pixal - 2,3,900,27/01/21 18:18 ,"Provider_3,Boston, United States"
124623,Sony Xperia 5,1,450,18/01/21 18:41 ,"Provider_7,Yokohama, Japan"
124624,iPhone 13,1,1000,07/01/21 13:55 ,"Provider_3,Boston, United States"
124625,Xiaomi 12 Pro,6,900,13/01/21 14:54 ,"Provider_8,Mexico City, Mexico"
124626,iPhone 13,1,1000,02/01/21 20:34 ,"Provider_2,Delhi, India"
124627,Xiaomi Redmi Note 11 Pro 5G,3,350,17/01/21 11:06 ,"Provider_4,Jakarta, Indonesia"
124628,Huawei - 3,4,200,18/01/21 20:31 ,"Provider_5,Sao Paulo, Brazil"
124629,Google Android,1,500,27/01/21 07:10 ,"Provider_7,Yokohama, Japan"
124630,Nokia c300,1,600,01/01/21 17:09 ,"Provider_14,Ankara, Turkey"
124631,Google Pixal - 1,1,700,24/01/21 20:37 ,"Provider_20,Durban, South Africa"
124632,Xiaomi 12 Pro,1,900,05/01/21 21:19 ,"Provider_4,Jakarta, Indonesia"
124633,iPhone 13,1,1000,04/01/21 20:59 ,"Provider_17,Islamabad, Pakistan"
124634,Samsung Galexy S22,1,1100,20/01/21 10:03 ,"Provider_4,Jakarta, Indonesia"
124635,Huawei - 2,1,350,18/01/21 08:50 ,"Provider_9,Lagos, Nigeria"
124636,iPhone 11,1,500,27/01/21 23:20 ,"Provider_2,Delhi, India"
124637,Xiaomi 12 Pro,1,900,25/01/21 15:39 ,"Provider_7,Yokohama, Japan"
124638,iPhone 11,1,500,15/01/21 07:09 ,"Provider_18,Bangkok, Thailand"
124639,Huawei - 1,1,550,08/01/21 10:58 ,"Provider_9,Lagos, Nigeria"
124640,Xiaomi 12 Pro,5,900,27/01/21 12:06 ,"Provider_12,Hanoi, Vietnam"
124641,Google Pixal - 1,1,700,06/01/21 14:15 ,"Provider_13,Dhaka, Bangladesh"
124642,iPhone 13,1,1000,04/01/21 06:06 ,"Provider_16,Giza, Egypt"
124643,Samsung Galexy S10,1,300,16/01/21 13:08 ,"Provider_3,Boston, United States"
124644,iPhone 13,2,1000,04/01/21 20:31 ,"Provider_14,Ankara, Turkey"
124645,iPhone 13,2,1000,06/01/21 15:44 ,"Provider_9,Lagos, Nigeria"
124646,Google Pixal - 1,1,700,24/01/21 10:21 ,"Provider_4,Jakarta, Indonesia"
124647,Huawei - 3,2,200,08/01/21 18:12 ,"Provider_8,Mexico City, Mexico"
124648,Xiaomi Redmi Note 10 Pro 5G,1,200,15/01/21 11:18 ,"Provider_9,Lagos, Nigeria"
124649,iPhone 11,1,500,12/01/21 17:47 ,"Provider_3,Boston, United States"
124650,iPhone 11,6,500,11/01/21 19:26 ,"Provider_17,Islamabad, Pakistan"
124651,Google Pixal - 2,1,900,25/01/21 20:33 ,"Provider_2,Delhi, India"
124652,Google Pixal - 1,2,700,01/01/21 16:51 ,"Provider_11,Munich, Germany"
124653,Xiaomi 12 Pro,2,900,20/01/21 19:27 ,"Provider_1,Beijing, China"
124654,Sony Xperia 5,2,450,04/01/21 15:09 ,"Provider_15,Isfahan, Iran"
124655,iPhone 11,1,500,08/01/21 10:47 ,"Provider_12,Hanoi, Vietnam"
124656,iPhone 13,2,1000,14/01/21 22:22 ,"Provider_15,Isfahan, Iran"
124657,Huawei - 3,1,200,31/01/21 20:28 ,"Provider_5,Sao Paulo, Brazil"
124658,Samsung Galexy S22,2,1100,18/01/21 10:12 ,"Provider_2,Delhi, India"
124659,Samsung Galexy S10,1,300,01/01/21 11:54 ,"Provider_20,Durban, South Africa"
124660,Xiaomi Redmi Note 11 Pro 5G,4,350,24/01/21 11:29 ,"Provider_3,Boston, United States"
124661,Sony Xperia 5,1,450,14/01/21 13:46 ,"Provider_5,Sao Paulo, Brazil"
124662,iPhone 12,1,700,10/01/21 22:12 ,"Provider_11,Munich, Germany"
124663,Samsung Galexy S22,2,1100,20/01/21 13:14 ,"Provider_1,Beijing, China"
124664,Xiaomi Redmi Note 11 Pro 5G,1,350,10/01/21 21:50 ,"Provider_1,Beijing, China"
124665,Xiaomi Redmi Note 10 Pro 5G,2,200,19/01/21 00:56 ,"Provider_1,Beijing, China"
124666,Samsung Galexy S21,1,800,28/01/21 08:13 ,"Provider_1,Beijing, China"
124667,iPhone 13,1,1000,04/01/21 20:20 ,"Provider_5,Sao Paulo, Brazil"
124668,iPhone 13,2,1000,27/01/21 21:30 ,"Provider_15,Isfahan, Iran"
124669,Xiaomi 12 Pro,2,900,15/01/21 01:05 ,"Provider_4,Jakarta, Indonesia"
124670,Xiaomi 12 Pro,1,900,06/01/21 20:53 ,"Provider_8,Mexico City, Mexico"
124671,Google Pixal - 1,4,700,23/01/21 19:21 ,"Provider_19,Milan, Italy"
124672,Samsung Galexy S21,1,800,22/01/21 10:42 ,"Provider_18,Bangkok, Thailand"
124673,iPhone 12,2,700,31/01/21 19:41 ,"Provider_4,Jakarta, Indonesia"
124674,Google Pixal - 1,2,700,15/01/21 11:52 ,"Provider_11,Munich, Germany"
124675,Nokia c200,2,400,26/01/21 21:15 ,"Provider_2,Delhi, India"
124676,Huawei - 1,2,550,10/01/21 23:43 ,"Provider_7,Yokohama, Japan"
124677,Sony Xperia 10,2,700,26/01/21 19:47 ,"Provider_9,Lagos, Nigeria"
124678,iPhone 12,6,700,04/01/21 10:28 ,"Provider_14,Ankara, Turkey"
124679,Sony Xperia 5,3,450,24/01/21 00:10 ,"Provider_2,Delhi, India"
124680,Nokia c300,1,600,23/01/21 11:18 ,"Provider_4,Jakarta, Indonesia"
124681,Huawei - 1,1,550,01/02/21 01:11 ,"Provider_8,Mexico City, Mexico"
124682,Huawei - 2,1,350,01/01/21 21:37 ,"Provider_11,Munich, Germany"
124683,Huawei - 1,1,550,24/01/21 19:28 ,"Provider_6,Moscow, Russia"
124684,Samsung Galexy S22,2,1100,22/01/21 16:20 ,"Provider_1,Beijing, China"
124685,Xiaomi Redmi Note 11 Pro 5G,1,350,16/01/21 13:03 ,"Provider_15,Isfahan, Iran"
124686,Google Pixal - 1,2,700,27/01/21 21:08 ,"Provider_7,Yokohama, Japan"
124687,Google Pixal - 2,1,900,28/01/21 09:51 ,"Provider_10,Manila, Philippines"
124688,Huawei - 3,1,200,12/01/21 18:52 ,"Provider_13,Dhaka, Bangladesh"
124689,Samsung Galexy S10,2,300,11/01/21 13:03 ,"Provider_15,Isfahan, Iran"
124690,iPhone 13,1,1000,15/01/21 10:00 ,"Provider_13,Dhaka, Bangladesh"
124691,Xiaomi Redmi Note 11 Pro 5G,1,350,20/01/21 20:08 ,"Provider_20,Durban, South Africa"
124692,Xiaomi 12 Pro,1,900,19/01/21 09:11 ,"Provider_11,Munich, Germany"
124693,Sony Xperia 10,2,700,26/01/21 12:32 ,"Provider_13,Dhaka, Bangladesh"
124694,iPhone 12,1,700,08/01/21 10:35 ,"Provider_1,Beijing, China"
124695,Xiaomi Redmi Note 11 Pro 5G,3,350,31/01/21 17:56 ,"Provider_6,Moscow, Russia"
124696,Google Pixal - 1,3,700,05/01/21 21:49 ,"Provider_8,Mexico City, Mexico"
124697,Samsung Galexy S22,1,1100,07/01/21 21:46 ,"Provider_4,Jakarta, Indonesia"
124698,Samsung Galexy S21,1,800,04/01/21 19:35 ,"Provider_11,Munich, Germany"
124699,iPhone 11,1,500,09/01/21 10:07 ,"Provider_14,Ankara, Turkey"
124700,Google Pixal - 1,1,700,28/01/21 14:13 ,"Provider_14,Ankara, Turkey"
124701,Google Pixal - 2,1,900,22/01/21 20:35 ,"Provider_7,Yokohama, Japan"
124702,Sony Xperia 10,1,700,13/01/21 21:09 ,"Provider_3,Boston, United States"
124703,iPhone 13,3,1000,26/01/21 08:32 ,"Provider_4,Jakarta, Indonesia"
124704,Xiaomi Redmi Note 11 Pro 5G,1,350,29/01/21 17:57 ,"Provider_19,Milan, Italy"
124705,Xiaomi Redmi Note 11 Pro 5G,1,350,03/01/21 10:46 ,"Provider_18,Bangkok, Thailand"
124706,Xiaomi Redmi Note 11 Pro 5G,1,350,10/01/21 12:16 ,"Provider_2,Delhi, India"
124707,Google Pixal - 2,2,900,29/01/21 00:50 ,"Provider_4,Jakarta, Indonesia"
124708,Samsung Galexy S21,3,800,31/01/21 12:49 ,"Provider_15,Isfahan, Iran"
124709,Samsung Galexy S21,1,800,14/01/21 09:36 ,"Provider_6,Moscow, Russia"
124710,Xiaomi Redmi Note 10 Pro 5G,2,200,20/01/21 17:39 ,"Provider_11,Munich, Germany"
124711,Huawei - 2,1,350,12/01/21 15:59 ,"Provider_14,Ankara, Turkey"
124712,Samsung Galexy S10,1,300,24/01/21 17:57 ,"Provider_9,Lagos, Nigeria"
124713,Nokia c300,1,600,04/01/21 15:53 ,"Provider_9,Lagos, Nigeria"
124714,Nokia c200,1,400,27/01/21 19:57 ,"Provider_15,Isfahan, Iran"
124715,Google Pixal - 2,1,900,03/01/21 19:46 ,"Provider_17,Islamabad, Pakistan"
124716,iPhone 13,1,1000,26/01/21 00:39 ,"Provider_7,Yokohama, Japan"
124717,Google Pixal - 2,1,900,14/01/21 23:58 ,"Provider_16,Giza, Egypt"
124718,Huawei - 2,1,350,24/01/21 15:10 ,"Provider_3,Boston, United States"
124719,Sony Xperia 10,1,700,18/01/21 10:26 ,"Provider_6,Moscow, Russia"
124720,Samsung Galexy S10,5,300,09/01/21 18:36 ,"Provider_15,Isfahan, Iran"
124721,Xiaomi Redmi Note 11 Pro 5G,1,350,19/01/21 18:27 ,"Provider_15,Isfahan, Iran"
124722,Google Pixal - 2,2,900,07/01/21 10:26 ,"Provider_5,Sao Paulo, Brazil"
124723,Samsung Galexy S21,1,800,28/01/21 11:42 ,"Provider_14,Ankara, Turkey"
124724,iPhone 11,1,500,25/01/21 13:04 ,"Provider_9,Lagos, Nigeria"
124725,Samsung Galexy S21,1,800,26/01/21 17:21 ,"Provider_5,Sao Paulo, Brazil"
124726,Xiaomi Redmi Note 11 Pro 5G,2,350,11/01/21 08:20 ,"Provider_7,Yokohama, Japan"
124727,iPhone 12,2,700,20/01/21 18:51 ,"Provider_13,Dhaka, Bangladesh"
124728,iPhone 13,1,1000,22/01/21 15:24 ,"Provider_8,Mexico City, Mexico"
124729,Huawei - 1,4,550,10/01/21 17:32 ,"Provider_12,Hanoi, Vietnam"
124730,Nokia c300,1,600,01/01/21 04:15 ,"Provider_3,Boston, United States"
124731,Huawei - 1,1,550,12/01/21 10:44 ,"Provider_1,Beijing, China"
124732,iPhone 13,1,1000,24/01/21 14:42 ,"Provider_1,Beijing, China"
124733,iPhone 12,2,700,27/01/21 15:31 ,"Provider_18,Bangkok, Thailand"
124734,iPhone 12,1,700,17/01/21 15:50 ,"Provider_19,Milan, Italy"
124735,Nokia c100,2,200,09/01/21 15:04 ,"Provider_8,Mexico City, Mexico"
124736,Nokia c100,2,200,29/01/21 13:56 ,"Provider_12,Hanoi, Vietnam"
124737,Samsung Galexy S21,5,800,02/01/21 15:26 ,"Provider_13,Dhaka, Bangladesh"
124738,Huawei - 2,1,350,29/01/21 16:20 ,"Provider_7,Yokohama, Japan"
124739,Samsung Galexy S21,1,800,05/01/21 12:25 ,"Provider_1,Beijing, China"
124740,Huawei - 1,1,550,08/01/21 11:10 ,"Provider_8,Mexico City, Mexico"
124741,iPhone 13,1,1000,22/01/21 12:41 ,"Provider_6,Moscow, Russia"
124742,Samsung Galexy S22,1,1100,13/01/21 20:36 ,"Provider_3,Boston, United States"
124743,iPhone 11,1,500,25/01/21 12:25 ,"Provider_4,Jakarta, Indonesia"
124744,Sony Xperia 20,3,800,08/01/21 14:32 ,"Provider_1,Beijing, China"
124745,Xiaomi 12 Pro,1,900,13/01/21 14:18 ,"Provider_10,Manila, Philippines"
124746,Nokia c300,5,600,06/01/21 00:00 ,"Provider_19,Milan, Italy"
124747,Xiaomi 12 Pro,3,900,10/01/21 00:43 ,"Provider_6,Moscow, Russia"
124748,Sony Xperia 10,2,700,21/01/21 19:40 ,"Provider_19,Milan, Italy"
124749,Huawei - 3,1,200,05/01/21 08:40 ,"Provider_1,Beijing, China"
124750,Samsung Galexy S22,4,1100,12/01/21 21:10 ,"Provider_14,Ankara, Turkey"
124751,Xiaomi 12 Pro,1,900,26/01/21 14:59 ,"Provider_6,Moscow, Russia"
124752,Samsung Galexy S22,2,1100,18/01/21 17:24 ,"Provider_15,Isfahan, Iran"
124753,Google Pixal - 2,1,900,26/01/21 16:45 ,"Provider_14,Ankara, Turkey"
124754,Xiaomi Redmi Note 11 Pro 5G,1,350,30/01/21 23:44 ,"Provider_6,Moscow, Russia"
124755,Google Android,3,500,07/01/21 05:06 ,"Provider_2,Delhi, India"
124756,Samsung Galexy S22,1,1100,05/01/21 14:22 ,"Provider_11,Munich, Germany"
124757,iPhone 11,2,500,11/01/21 18:20 ,"Provider_14,Ankara, Turkey"
124758,Sony Xperia 20,2,800,20/01/21 11:34 ,"Provider_12,Hanoi, Vietnam"
124759,Google Android,1,500,17/01/21 22:21 ,"Provider_5,Sao Paulo, Brazil"
124760,Samsung Galexy S22,1,1100,03/01/21 07:23 ,"Provider_9,Lagos, Nigeria"
124761,Xiaomi 12 Pro,1,900,22/01/21 10:12 ,"Provider_8,Mexico City, Mexico"
124762,Google Pixal - 1,2,700,14/01/21 12:45 ,"Provider_2,Delhi, India"
124763,Samsung Galexy S21,2,800,24/01/21 10:36 ,"Provider_2,Delhi, India"
124764,iPhone 13,1,1000,22/01/21 08:03 ,"Provider_7,Yokohama, Japan"
124765,Google Android,1,500,24/01/21 14:51 ,"Provider_2,Delhi, India"
124766,Nokia c300,1,600,08/01/21 01:10 ,"Provider_19,Milan, Italy"
124767,Huawei - 2,1,350,19/01/21 07:33 ,"Provider_1,Beijing, China"
124768,Xiaomi Redmi Note 11 Pro 5G,2,350,31/01/21 16:38 ,"Provider_20,Durban, South Africa"
124769,Xiaomi 12 Pro,1,900,01/01/21 13:28 ,"Provider_10,Manila, Philippines"
124770,Huawei - 3,1,200,02/01/21 13:25 ,"Provider_19,Milan, Italy"
124771,Xiaomi Redmi Note 10 Pro 5G,3,200,10/01/21 12:02 ,"Provider_4,Jakarta, Indonesia"
124772,Samsung Galexy S22,2,1100,01/02/21 01:34 ,"Provider_12,Hanoi, Vietnam"
124773,Samsung Galexy S22,1,1100,18/01/21 09:01 ,"Provider_9,Lagos, Nigeria"
124774,iPhone 13,1,1000,06/01/21 19:47 ,"Provider_5,Sao Paulo, Brazil"
124775,iPhone 12,1,700,13/01/21 08:44 ,"Provider_20,Durban, South Africa"
124776,Samsung Galexy S22,1,1100,30/01/21 20:29 ,"Provider_20,Durban, South Africa"
124777,Samsung Galexy S10,1,300,29/01/21 11:13 ,"Provider_6,Moscow, Russia"
124778,Huawei - 1,1,550,18/01/21 14:40 ,"Provider_8,Mexico City, Mexico"
124779,Xiaomi Redmi Note 11 Pro 5G,1,350,15/01/21 15:15 ,"Provider_10,Manila, Philippines"
124780,Google Android,1,500,28/01/21 07:26 ,"Provider_6,Moscow, Russia"
124781,Huawei - 3,1,200,07/01/21 09:11 ,"Provider_9,Lagos, Nigeria"
124782,Sony Xperia 10,2,700,19/01/21 11:28 ,"Provider_2,Delhi, India"
124783,iPhone 12,1,700,03/01/21 17:26 ,"Provider_11,Munich, Germany"
124784,Xiaomi 12 Pro,1,900,30/01/21 12:38 ,"Provider_4,Jakarta, Indonesia"
124785,iPhone 13,1,1000,28/01/21 21:06 ,"Provider_10,Manila, Philippines"
124786,Sony Xperia 20,1,800,21/01/21 09:29 ,"Provider_2,Delhi, India"
124787,Huawei - 1,2,550,03/01/21 08:22 ,"Provider_3,Boston, United States"
124788,Xiaomi Redmi Note 10 Pro 5G,1,200,09/01/21 14:00 ,"Provider_1,Beijing, China"
124789,Xiaomi Redmi Note 11 Pro 5G,4,350,09/01/21 21:23 ,"Provider_6,Moscow, Russia"
124790,Xiaomi Redmi Note 11 Pro 5G,1,350,02/01/21 09:00 ,"Provider_4,Jakarta, Indonesia"
124791,Google Pixal - 2,1,900,27/01/21 18:38 ,"Provider_16,Giza, Egypt"
124792,iPhone 13,2,1000,24/01/21 11:06 ,"Provider_1,Beijing, China"
124793,Samsung Galexy S10,1,300,08/01/21 09:06 ,"Provider_1,Beijing, China"
124794,Nokia c200,1,400,09/01/21 10:39 ,"Provider_12,Hanoi, Vietnam"
124795,iPhone 13,2,1000,01/01/21 18:52 ,"Provider_8,Mexico City, Mexico"
124796,Google Pixal - 1,1,700,10/01/21 16:00 ,"Provider_3,Boston, United States"
124797,iPhone 13,2,1000,11/01/21 17:25 ,"Provider_7,Yokohama, Japan"
124798,Huawei - 2,2,350,12/01/21 08:52 ,"Provider_11,Munich, Germany"
124799,Xiaomi Redmi Note 11 Pro 5G,1,350,12/01/21 23:27 ,"Provider_4,Jakarta, Indonesia"
124800,iPhone 13,1,1000,05/01/21 21:45 ,"Provider_3,Boston, United States"
124801,Xiaomi Redmi Note 11 Pro 5G,4,350,24/01/21 20:47 ,"Provider_1,Beijing, China"
124802,Samsung Galexy S10,1,300,17/01/21 10:32 ,"Provider_5,Sao Paulo, Brazil"
124803,Google Pixal - 1,5,700,25/01/21 23:58 ,"Provider_10,Manila, Philippines"
124804,Sony Xperia 20,3,800,19/01/21 19:54 ,"Provider_1,Beijing, China"
124805,iPhone 12,1,700,13/01/21 11:46 ,"Provider_5,Sao Paulo, Brazil"
124806,Google Pixal - 2,2,900,27/01/21 15:19 ,"Provider_11,Munich, Germany"
124807,Google Pixal - 2,1,900,04/01/21 23:21 ,"Provider_2,Delhi, India"
124808,iPhone 13,1,1000,03/01/21 10:27 ,"Provider_3,Boston, United States"
124809,iPhone 12,3,700,03/01/21 10:01 ,"Provider_2,Delhi, India"
124810,Samsung Galexy S10,1,300,24/01/21 18:20 ,"Provider_15,Isfahan, Iran"
124811,Google Pixal - 2,1,900,25/01/21 07:21 ,"Provider_1,Beijing, China"
124812,Xiaomi Redmi Note 11 Pro 5G,1,350,13/01/21 04:48 ,"Provider_16,Giza, Egypt"
124813,Sony Xperia 10,3,700,18/01/21 10:57 ,"Provider_2,Delhi, India"
124814,Huawei - 1,3,550,12/01/21 06:30 ,"Provider_17,Islamabad, Pakistan"
124815,Xiaomi Redmi Note 10 Pro 5G,1,200,29/01/21 11:11 ,"Provider_3,Boston, United States"
124816,Samsung Galexy S21,1,800,27/01/21 13:09 ,"Provider_2,Delhi, India"
124817,Samsung Galexy S21,1,800,31/01/21 13:19 ,"Provider_3,Boston, United States"
124818,iPhone 11,1,500,30/01/21 17:08 ,"Provider_8,Mexico City, Mexico"
124819,Samsung Galexy S22,1,1100,19/01/21 20:13 ,"Provider_20,Durban, South Africa"
124820,Samsung Galexy S21,1,800,06/01/21 19:14 ,"Provider_2,Delhi, India"
124821,Samsung Galexy S22,2,1100,25/01/21 10:04 ,"Provider_9,Lagos, Nigeria"
124822,Huawei - 1,2,550,27/01/21 09:39 ,"Provider_16,Giza, Egypt"
124823,Google Pixal - 1,1,700,17/01/21 20:44 ,"Provider_13,Dhaka, Bangladesh"
124824,Huawei - 2,3,350,17/01/21 10:25 ,"Provider_5,Sao Paulo, Brazil"
124825,Sony Xperia 10,2,700,27/01/21 15:14 ,"Provider_16,Giza, Egypt"
124826,iPhone 13,1,1000,14/01/21 17:10 ,"Provider_8,Mexico City, Mexico"
124827,Xiaomi Redmi Note 11 Pro 5G,1,350,24/01/21 13:24 ,"Provider_5,Sao Paulo, Brazil"
124828,Xiaomi Redmi Note 10 Pro 5G,1,200,17/01/21 15:19 ,"Provider_7,Yokohama, Japan"
124829,Sony Xperia 5,3,450,01/01/21 15:55 ,"Provider_15,Isfahan, Iran"
124830,Samsung Galexy S21,1,800,02/01/21 10:32 ,"Provider_6,Moscow, Russia"
124831,Sony Xperia 10,1,700,16/01/21 16:23 ,"Provider_14,Ankara, Turkey"
124832,Samsung Galexy S22,2,1100,13/01/21 11:32 ,"Provider_5,Sao Paulo, Brazil"
124833,Google Pixal - 2,1,900,08/01/21 22:42 ,"Provider_5,Sao Paulo, Brazil"
124834,Samsung Galexy S10,2,300,26/01/21 00:06 ,"Provider_1,Beijing, China"
124835,Huawei - 3,1,200,19/01/21 20:04 ,"Provider_1,Beijing, China"
124836,Samsung Galexy S10,2,300,06/01/21 11:55 ,"Provider_1,Beijing, China"
124837,Google Pixal - 2,1,900,24/01/21 20:05 ,"Provider_8,Mexico City, Mexico"
124838,Sony Xperia 5,4,450,10/01/21 22:28 ,"Provider_8,Mexico City, Mexico"
124839,Huawei - 3,1,200,21/01/21 19:23 ,"Provider_5,Sao Paulo, Brazil"
124840,iPhone 13,2,1000,20/01/21 16:41 ,"Provider_16,Giza, Egypt"
124841,Xiaomi Redmi Note 11 Pro 5G,3,350,22/01/21 12:51 ,"Provider_1,Beijing, China"
124842,Sony Xperia 10,2,700,28/01/21 17:00 ,"Provider_10,Manila, Philippines"
124843,iPhone 13,2,1000,21/01/21 15:20 ,"Provider_18,Bangkok, Thailand"
124844,Samsung Galexy S10,2,300,17/01/21 22:30 ,"Provider_8,Mexico City, Mexico"
124845,Google Pixal - 2,1,900,19/01/21 18:29 ,"Provider_13,Dhaka, Bangladesh"
