Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country
138056,Google Pixal - 2,2,900,05/05/21 11:30 ,"Provider_7,Yokohama, Japan"
138057,iPhone 13,2,1000,29/05/21 16:41 ,"Provider_13,Dhaka, Bangladesh"
138058,Nokia c100,2,200,25/05/21 06:06 ,"Provider_3,Boston, United States"
138059,iPhone 12,2,700,16/05/21 09:17 ,"Provider_2,Delhi, India"
138060,iPhone 12,2,700,03/05/21 22:59 ,"Provider_2,Delhi, India"
138061,Huawei - 1,1,550,03/05/21 11:01 ,"Provider_9,Lagos, Nigeria"
138062,Huawei - 2,1,350,31/05/21 17:14 ,"Provider_3,Boston, United States"
138063,Samsung Galexy S22,1,1100,28/05/21 20:27 ,"Provider_17,Islamabad, Pakistan"
138064,Nokia c100,2,200,16/05/21 14:00 ,"Provider_5,Sao Paulo, Brazil"
138065,Sony Xperia 5,1,450,25/05/21 19:56 ,"Provider_6,Moscow, Russia"
138066,iPhone 13,1,1000,22/05/21 12:31 ,"Provider_5,Sao Paulo, Brazil"
138067,Samsung Galexy S21,2,800,19/05/21 13:45 ,"Provider_2,Delhi, India"
138068,Xiaomi Redmi Note 11 Pro 5G,1,350,10/05/21 19:25 ,"Provider_9,Lagos, Nigeria"
138069,Samsung Galexy S22,1,1100,27/05/21 13:59 ,"Provider_3,Boston, United States"
138070,iPhone 13,2,1000,21/05/21 15:21 ,"Provider_10,Manila, Philippines"
138071,Sony Xperia 5,1,450,22/05/21 08:39 ,"Provider_7,Yokohama, Japan"
138072,Xiaomi Redmi Note 11 Pro 5G,1,350,02/05/21 04:26 ,"Provider_3,Boston, United States"
138073,iPhone 12,1,700,11/05/21 20:19 ,"Provider_18,Bangkok, Thailand"
138074,Nokia c300,2,600,31/05/21 09:30 ,"Provider_11,Munich, Germany"
138075,iPhone 12,1,700,04/05/21 02:29 ,"Provider_9,Lagos, Nigeria"
138076,Samsung Galexy S22,1,1100,07/05/21 13:16 ,"Provider_10,Manila, Philippines"
138077,Google Android,1,500,23/05/21 16:29 ,"Provider_1,Beijing, China"
138078,Nokia c300,1,600,15/05/21 15:33 ,"Provider_16,Giza, Egypt"
138079,Xiaomi 12 Pro,3,900,26/05/21 13:35 ,"Provider_2,Delhi, India"
138080,Samsung Galexy S10,1,300,13/05/21 23:59 ,"Provider_5,Sao Paulo, Brazil"
138081,Samsung Galexy S22,1,1100,14/05/21 23:19 ,"Provider_11,Munich, Germany"
138082,iPhone 13,1,1000,25/05/21 18:21 ,"Provider_12,Hanoi, Vietnam"
138083,iPhone 12,1,700,12/05/21 05:21 ,"Provider_5,Sao Paulo, Brazil"
138084,Samsung Galexy S10,1,300,10/05/21 12:59 ,"Provider_4,Jakarta, Indonesia"
138085,Xiaomi Redmi Note 11 Pro 5G,2,350,02/05/21 13:46 ,"Provider_1,Beijing, China"
138086,Google Pixal - 2,5,900,04/05/21 22:23 ,"Provider_11,Munich, Germany"
138087,Google Android,2,500,12/05/21 09:47 ,"Provider_7,Yokohama, Japan"
138088,Samsung Galexy S22,1,1100,17/05/21 22:58 ,"Provider_11,Munich, Germany"
138089,Google Pixal - 1,1,700,03/05/21 18:50 ,"Provider_3,Boston, United States"
138090,iPhone 11,1,500,27/05/21 11:56 ,"Provider_16,Giza, Egypt"
138091,Xiaomi 12 Pro,1,900,07/05/21 16:58 ,"Provider_4,Jakarta, Indonesia"
138092,iPhone 13,4,1000,04/05/21 20:35 ,"Provider_5,Sao Paulo, Brazil"
138093,Xiaomi Redmi Note 11 Pro 5G,2,350,17/05/21 18:31 ,"Provider_9,Lagos, Nigeria"
138094,Xiaomi Redmi Note 11 Pro 5G,1,350,22/05/21 11:59 ,"Provider_3,Boston, United States"
138095,Google Pixal - 2,2,900,27/05/21 09:22 ,"Provider_11,Munich, Germany"
138096,Huawei - 2,1,350,30/05/21 15:48 ,"Provider_2,Delhi, India"
138097,iPhone 13,3,1000,28/05/21 19:18 ,"Provider_6,Moscow, Russia"
138098,Google Pixal - 1,1,700,30/05/21 11:44 ,"Provider_1,Beijing, China"
138099,Huawei - 3,2,200,18/05/21 12:59 ,"Provider_9,Lagos, Nigeria"
138100,Xiaomi Redmi Note 11 Pro 5G,3,350,18/05/21 23:15 ,"Provider_9,Lagos, Nigeria"
138101,iPhone 13,2,1000,14/05/21 18:10 ,"Provider_1,Beijing, China"
138102,Google Android,8,500,29/05/21 18:40 ,"Provider_15,Isfahan, Iran"
138103,Huawei - 3,1,200,23/05/21 18:44 ,"Provider_3,Boston, United States"
138104,Google Pixal - 1,1,700,25/05/21 18:31 ,"Provider_14,Ankara, Turkey"
138105,Samsung Galexy S22,3,1100,29/05/21 21:13 ,"Provider_2,Delhi, India"
138106,iPhone 12,3,700,29/05/21 07:28 ,"Provider_18,Bangkok, Thailand"
138107,Huawei - 2,1,350,14/05/21 13:35 ,"Provider_5,Sao Paulo, Brazil"
138108,Samsung Galexy S21,1,800,09/05/21 18:25 ,"Provider_10,Manila, Philippines"
138109,Google Pixal - 2,2,900,03/05/21 20:43 ,"Provider_19,Milan, Italy"
138110,iPhone 13,2,1000,02/05/21 12:52 ,"Provider_4,Jakarta, Indonesia"
138111,Sony Xperia 5,2,450,23/05/21 09:43 ,"Provider_5,Sao Paulo, Brazil"
138112,Nokia c300,1,600,23/05/21 22:50 ,"Provider_16,Giza, Egypt"
138113,Huawei - 2,2,350,30/05/21 17:43 ,"Provider_8,Mexico City, Mexico"
138114,Google Android,2,500,19/05/21 08:40 ,"Provider_8,Mexico City, Mexico"
138115,Xiaomi Redmi Note 10 Pro 5G,1,200,06/05/21 14:32 ,"Provider_8,Mexico City, Mexico"
138116,Samsung Galexy S10,1,300,19/05/21 20:46 ,"Provider_2,Delhi, India"
138117,Sony Xperia 5,2,450,02/05/21 00:00 ,"Provider_14,Ankara, Turkey"
138118,Xiaomi Redmi Note 10 Pro 5G,1,200,08/05/21 06:42 ,"Provider_18,Bangkok, Thailand"
138119,Samsung Galexy S22,3,1100,26/05/21 11:32 ,"Provider_11,Munich, Germany"
138120,Xiaomi Redmi Note 10 Pro 5G,1,200,18/05/21 14:04 ,"Provider_6,Moscow, Russia"
138121,Google Pixal - 1,1,700,06/05/21 12:42 ,"Provider_9,Lagos, Nigeria"
138122,Google Android,1,500,22/05/21 09:52 ,"Provider_20,Durban, South Africa"
138123,Nokia c300,2,600,10/05/21 17:38 ,"Provider_6,Moscow, Russia"
138124,iPhone 13,2,1000,24/05/21 22:22 ,"Provider_4,Jakarta, Indonesia"
138125,iPhone 12,1,700,13/05/21 22:47 ,"Provider_16,Giza, Egypt"
138126,Xiaomi Redmi Note 11 Pro 5G,1,350,12/05/21 19:55 ,"Provider_1,Beijing, China"
138127,iPhone 12,4,700,11/05/21 06:03 ,"Provider_20,Durban, South Africa"
138128,iPhone 12,1,700,04/05/21 16:29 ,"Provider_5,Sao Paulo, Brazil"
138129,Google Pixal - 2,1,900,26/05/21 21:40 ,"Provider_6,Moscow, Russia"
138130,Google Pixal - 1,1,700,28/05/21 18:49 ,"Provider_5,Sao Paulo, Brazil"
138131,Google Android,2,500,19/05/21 18:18 ,"Provider_15,Isfahan, Iran"
138132,Google Pixal - 2,1,900,29/05/21 16:47 ,"Provider_6,Moscow, Russia"
138133,Google Pixal - 1,1,700,29/05/21 18:02 ,"Provider_5,Sao Paulo, Brazil"
138134,Nokia c300,1,600,19/05/21 06:31 ,"Provider_2,Delhi, India"
138135,Google Android,3,500,30/05/21 01:01 ,"Provider_3,Boston, United States"
138136,Huawei - 2,2,350,31/05/21 19:12 ,"Provider_2,Delhi, India"
138137,Samsung Galexy S10,1,300,02/05/21 13:35 ,"Provider_8,Mexico City, Mexico"
138138,Google Pixal - 2,1,900,23/05/21 23:12 ,"Provider_13,Dhaka, Bangladesh"
138139,Sony Xperia 20,2,800,04/05/21 10:37 ,"Provider_6,Moscow, Russia"
138140,Xiaomi 12 Pro,2,900,30/05/21 14:45 ,"Provider_3,Boston, United States"
138141,Nokia c200,1,400,03/05/21 16:31 ,"Provider_19,Milan, Italy"
138142,Xiaomi Redmi Note 10 Pro 5G,1,200,24/05/21 20:27 ,"Provider_14,Ankara, Turkey"
138143,Xiaomi Redmi Note 11 Pro 5G,1,350,23/05/21 17:01 ,"Provider_2,Delhi, India"
138144,Nokia c300,1,600,17/05/21 10:13 ,"Provider_3,Boston, United States"
138145,Samsung Galexy S22,1,1100,17/05/21 18:23 ,"Provider_10,Manila, Philippines"
138146,Google Pixal - 2,3,900,07/05/21 18:55 ,"Provider_17,Islamabad, Pakistan"
138147,Huawei - 3,3,200,06/05/21 17:02 ,"Provider_15,Isfahan, Iran"
138148,Samsung Galexy S21,1,800,28/05/21 16:45 ,"Provider_13,Dhaka, Bangladesh"
138149,Samsung Galexy S21,1,800,21/05/21 18:19 ,"Provider_19,Milan, Italy"
138150,Xiaomi 12 Pro,1,900,07/05/21 15:19 ,"Provider_2,Delhi, India"
138151,iPhone 13,1,1000,07/05/21 19:19 ,"Provider_2,Delhi, India"
138152,Nokia c300,5,600,07/05/21 14:23 ,"Provider_6,Moscow, Russia"
138153,Nokia c200,1,400,10/05/21 18:19 ,"Provider_18,Bangkok, Thailand"
138154,Nokia c300,1,600,12/05/21 18:18 ,"Provider_20,Durban, South Africa"
138155,Sony Xperia 20,1,800,23/05/21 17:44 ,"Provider_15,Isfahan, Iran"
138156,Google Pixal - 2,1,900,16/05/21 18:34 ,"Provider_2,Delhi, India"
138157,Xiaomi Redmi Note 10 Pro 5G,1,200,08/05/21 16:08 ,"Provider_15,Isfahan, Iran"
138158,Nokia c300,1,600,31/05/21 15:21 ,"Provider_13,Dhaka, Bangladesh"
138159,Xiaomi Redmi Note 11 Pro 5G,3,350,05/05/21 14:03 ,"Provider_2,Delhi, India"
138160,iPhone 12,1,700,07/05/21 19:03 ,"Provider_13,Dhaka, Bangladesh"
138161,Google Pixal - 1,1,700,04/05/21 14:58 ,"Provider_1,Beijing, China"
138162,Xiaomi Redmi Note 11 Pro 5G,3,350,01/05/21 07:59 ,"Provider_8,Mexico City, Mexico"
138163,Google Pixal - 2,1,900,30/05/21 13:03 ,"Provider_8,Mexico City, Mexico"
138164,Nokia c200,2,400,05/05/21 19:25 ,"Provider_10,Manila, Philippines"
138165,Xiaomi Redmi Note 11 Pro 5G,2,350,16/05/21 14:38 ,"Provider_19,Milan, Italy"
138166,Xiaomi Redmi Note 10 Pro 5G,1,200,10/05/21 21:03 ,"Provider_6,Moscow, Russia"
138167,Huawei - 3,1,200,21/05/21 14:09 ,"Provider_6,Moscow, Russia"
138168,Xiaomi Redmi Note 11 Pro 5G,1,350,20/05/21 18:19 ,"Provider_8,Mexico City, Mexico"
138169,Huawei - 1,1,550,16/05/21 19:40 ,"Provider_8,Mexico City, Mexico"
138170,Samsung Galexy S10,1,300,25/05/21 12:24 ,"Provider_13,Dhaka, Bangladesh"
138171,Google Pixal - 2,1,900,07/05/21 06:54 ,"Provider_3,Boston, United States"
138172,Xiaomi Redmi Note 10 Pro 5G,2,200,29/05/21 12:36 ,"Provider_7,Yokohama, Japan"
138173,iPhone 12,5,700,19/05/21 11:54 ,"Provider_1,Beijing, China"
138174,Xiaomi Redmi Note 10 Pro 5G,2,200,04/05/21 01:04 ,"Provider_1,Beijing, China"
138175,iPhone 12,1,700,31/05/21 18:25 ,"Provider_10,Manila, Philippines"
138176,Samsung Galexy S22,1,1100,16/05/21 08:15 ,"Provider_15,Isfahan, Iran"
138177,Sony Xperia 20,2,800,31/05/21 11:20 ,"Provider_14,Ankara, Turkey"
138178,Google Pixal - 2,1,900,24/05/21 11:30 ,"Provider_11,Munich, Germany"
138179,iPhone 13,2,1000,07/05/21 00:16 ,"Provider_3,Boston, United States"
138180,Xiaomi Redmi Note 11 Pro 5G,4,350,27/05/21 18:33 ,"Provider_11,Munich, Germany"
138181,Huawei - 3,2,200,06/05/21 21:58 ,"Provider_8,Mexico City, Mexico"
138182,iPhone 12,3,700,24/05/21 01:46 ,"Provider_15,Isfahan, Iran"
138183,Sony Xperia 10,1,700,08/05/21 21:00 ,"Provider_20,Durban, South Africa"
138184,iPhone 13,2,1000,10/05/21 16:00 ,"Provider_9,Lagos, Nigeria"
138185,Xiaomi Redmi Note 10 Pro 5G,1,200,28/05/21 01:48 ,"Provider_1,Beijing, China"
138186,Xiaomi Redmi Note 11 Pro 5G,5,350,15/05/21 23:07 ,"Provider_13,Dhaka, Bangladesh"
138187,Xiaomi Redmi Note 10 Pro 5G,1,200,04/05/21 14:14 ,"Provider_7,Yokohama, Japan"
138188,Samsung Galexy S10,1,300,02/05/21 16:33 ,"Provider_5,Sao Paulo, Brazil"
138189,Sony Xperia 10,3,700,24/05/21 16:52 ,"Provider_19,Milan, Italy"
138190,Xiaomi Redmi Note 11 Pro 5G,1,350,16/05/21 13:37 ,"Provider_11,Munich, Germany"
138191,iPhone 13,1,1000,23/05/21 12:36 ,"Provider_1,Beijing, China"
138192,Xiaomi Redmi Note 10 Pro 5G,3,200,09/05/21 18:19 ,"Provider_10,Manila, Philippines"
138193,Xiaomi 12 Pro,2,900,25/05/21 19:14 ,"Provider_17,Islamabad, Pakistan"
138194,Samsung Galexy S21,2,800,21/05/21 10:13 ,"Provider_6,Moscow, Russia"
138195,Samsung Galexy S22,1,1100,11/05/21 19:01 ,"Provider_2,Delhi, India"
138196,Sony Xperia 10,1,700,05/05/21 09:49 ,"Provider_5,Sao Paulo, Brazil"
138197,Nokia c300,3,600,10/05/21 18:49 ,"Provider_5,Sao Paulo, Brazil"
138198,Google Pixal - 1,2,700,16/05/21 22:30 ,"Provider_7,Yokohama, Japan"
138199,Huawei - 2,7,350,02/05/21 19:14 ,"Provider_9,Lagos, Nigeria"
138200,iPhone 11,1,500,18/05/21 17:09 ,"Provider_17,Islamabad, Pakistan"
138201,Xiaomi Redmi Note 11 Pro 5G,1,350,12/05/21 11:22 ,"Provider_12,Hanoi, Vietnam"
138202,Samsung Galexy S21,1,800,12/05/21 15:22 ,"Provider_15,Isfahan, Iran"
138203,Google Pixal - 1,2,700,20/05/21 12:54 ,"Provider_18,Bangkok, Thailand"
138204,Google Android,1,500,04/05/21 13:23 ,"Provider_12,Hanoi, Vietnam"
138205,Google Pixal - 2,1,900,11/05/21 14:32 ,"Provider_1,Beijing, China"
138206,Samsung Galexy S22,1,1100,01/05/21 18:48 ,"Provider_16,Giza, Egypt"
138207,Samsung Galexy S21,1,800,28/05/21 18:50 ,"Provider_18,Bangkok, Thailand"
138208,Huawei - 2,1,350,24/05/21 13:18 ,"Provider_5,Sao Paulo, Brazil"
138209,Samsung Galexy S21,1,800,21/05/21 05:48 ,"Provider_7,Yokohama, Japan"
138210,Sony Xperia 10,2,700,06/05/21 09:16 ,"Provider_12,Hanoi, Vietnam"
138211,Google Pixal - 2,1,900,19/05/21 15:57 ,"Provider_20,Durban, South Africa"
138212,Huawei - 1,5,550,09/05/21 11:17 ,"Provider_4,Jakarta, Indonesia"
138213,iPhone 12,3,700,18/05/21 20:12 ,"Provider_18,Bangkok, Thailand"
138214,iPhone 13,4,1000,27/05/21 18:57 ,"Provider_15,Isfahan, Iran"
138215,iPhone 12,2,700,02/05/21 08:04 ,"Provider_1,Beijing, China"
138216,Huawei - 1,1,550,10/05/21 17:19 ,"Provider_5,Sao Paulo, Brazil"
138217,iPhone 13,1,1000,11/05/21 12:06 ,"Provider_7,Yokohama, Japan"
138218,Google Android,1,500,19/05/21 14:53 ,"Provider_8,Mexico City, Mexico"
138219,iPhone 12,1,700,31/05/21 05:53 ,"Provider_4,Jakarta, Indonesia"
138220,Nokia c200,1,400,27/05/21 09:28 ,"Provider_3,Boston, United States"
138221,Google Pixal - 1,2,700,26/05/21 18:28 ,"Provider_3,Boston, United States"
138222,Huawei - 1,1,550,22/05/21 19:35 ,"Provider_4,Jakarta, Indonesia"
138223,Xiaomi Redmi Note 11 Pro 5G,1,350,25/05/21 14:53 ,"Provider_15,Isfahan, Iran"
138224,Huawei - 1,1,550,30/05/21 23:54 ,"Provider_14,Ankara, Turkey"
138225,Samsung Galexy S10,1,300,26/05/21 18:54 ,"Provider_8,Mexico City, Mexico"
138226,Xiaomi Redmi Note 10 Pro 5G,2,200,03/05/21 20:37 ,"Provider_2,Delhi, India"
138227,Google Android,1,500,09/05/21 11:07 ,"Provider_1,Beijing, China"
138228,Nokia c300,2,600,17/05/21 15:54 ,"Provider_18,Bangkok, Thailand"
138229,Samsung Galexy S22,1,1100,31/05/21 15:11 ,"Provider_11,Munich, Germany"
138230,Huawei - 3,1,200,27/05/21 19:56 ,"Provider_7,Yokohama, Japan"
138231,iPhone 12,1,700,03/05/21 16:50 ,"Provider_3,Boston, United States"
138232,Nokia c200,3,400,28/05/21 17:54 ,"Provider_5,Sao Paulo, Brazil"
138233,Huawei - 1,5,550,29/05/21 11:55 ,"Provider_14,Ankara, Turkey"
138234,Sony Xperia 20,1,800,31/05/21 11:16 ,"Provider_5,Sao Paulo, Brazil"
138235,iPhone 12,1,700,12/05/21 16:38 ,"Provider_20,Durban, South Africa"
138236,iPhone 12,4,700,18/05/21 17:56 ,"Provider_16,Giza, Egypt"
138237,Xiaomi 12 Pro,1,900,29/05/21 11:00 ,"Provider_15,Isfahan, Iran"
138238,Xiaomi 12 Pro,1,900,26/05/21 18:55 ,"Provider_18,Bangkok, Thailand"
138239,iPhone 12,1,700,12/05/21 17:35 ,"Provider_5,Sao Paulo, Brazil"
138240,iPhone 13,2,1000,30/05/21 20:57 ,"Provider_7,Yokohama, Japan"
138241,Xiaomi 12 Pro,1,900,27/05/21 07:19 ,"Provider_16,Giza, Egypt"
138242,Samsung Galexy S10,2,300,18/05/21 08:26 ,"Provider_5,Sao Paulo, Brazil"
138243,Huawei - 1,1,550,20/05/21 21:06 ,"Provider_7,Yokohama, Japan"
138244,iPhone 12,1,700,08/05/21 15:43 ,"Provider_7,Yokohama, Japan"
138245,Nokia c200,1,400,21/05/21 17:42 ,"Provider_6,Moscow, Russia"
138246,Samsung Galexy S10,1,300,06/05/21 13:45 ,"Provider_1,Beijing, China"
138247,Sony Xperia 5,1,450,12/05/21 22:49 ,"Provider_13,Dhaka, Bangladesh"
138248,Samsung Galexy S10,1,300,02/05/21 20:39 ,"Provider_8,Mexico City, Mexico"
138249,Huawei - 3,1,200,22/05/21 18:20 ,"Provider_19,Milan, Italy"
138250,iPhone 12,1,700,14/05/21 10:36 ,"Provider_5,Sao Paulo, Brazil"
138251,Sony Xperia 20,3,800,21/05/21 11:32 ,"Provider_13,Dhaka, Bangladesh"
138252,Google Android,1,500,09/05/21 13:38 ,"Provider_2,Delhi, India"
138253,Huawei - 2,1,350,07/05/21 18:16 ,"Provider_16,Giza, Egypt"
138254,Sony Xperia 10,1,700,26/05/21 11:53 ,"Provider_4,Jakarta, Indonesia"
138255,Huawei - 3,1,200,26/05/21 19:21 ,"Provider_2,Delhi, India"
138256,Huawei - 1,2,550,02/05/21 14:13 ,"Provider_1,Beijing, China"
138257,iPhone 13,2,1000,17/05/21 09:16 ,"Provider_15,Isfahan, Iran"
138258,Huawei - 2,1,350,09/05/21 00:10 ,"Provider_6,Moscow, Russia"
138259,Samsung Galexy S21,1,800,23/05/21 14:56 ,"Provider_2,Delhi, India"
138260,iPhone 12,2,700,04/05/21 23:26 ,"Provider_14,Ankara, Turkey"
138261,iPhone 13,1,1000,21/05/21 11:17 ,"Provider_9,Lagos, Nigeria"
138262,Huawei - 1,1,550,15/05/21 00:00 ,"Provider_12,Hanoi, Vietnam"
138263,Sony Xperia 10,3,700,13/05/21 07:51 ,"Provider_10,Manila, Philippines"
138264,Samsung Galexy S10,1,300,19/05/21 12:13 ,"Provider_7,Yokohama, Japan"
138265,Google Pixal - 2,1,900,04/05/21 18:43 ,"Provider_8,Mexico City, Mexico"
138266,Samsung Galexy S10,5,300,26/05/21 18:25 ,"Provider_5,Sao Paulo, Brazil"
138267,iPhone 12,2,700,18/05/21 14:00 ,"Provider_2,Delhi, India"
138268,Samsung Galexy S22,2,1100,13/05/21 08:50 ,"Provider_20,Durban, South Africa"
138269,Samsung Galexy S21,1,800,22/05/21 12:26 ,"Provider_20,Durban, South Africa"
138270,iPhone 13,1,1000,12/05/21 06:20 ,"Provider_16,Giza, Egypt"
138271,Xiaomi Redmi Note 10 Pro 5G,2,200,07/05/21 11:06 ,"Provider_3,Boston, United States"
138272,Huawei - 2,2,350,28/05/21 12:04 ,"Provider_15,Isfahan, Iran"
138273,Huawei - 3,6,200,02/05/21 07:27 ,"Provider_16,Giza, Egypt"
138274,Huawei - 1,1,550,09/05/21 11:27 ,"Provider_4,Jakarta, Indonesia"
138275,Samsung Galexy S21,1,800,05/05/21 17:10 ,"Provider_4,Jakarta, Indonesia"
138276,Xiaomi Redmi Note 10 Pro 5G,1,200,12/05/21 15:13 ,"Provider_4,Jakarta, Indonesia"
138277,Huawei - 1,1,550,31/05/21 09:39 ,"Provider_20,Durban, South Africa"
138278,Sony Xperia 5,2,450,06/05/21 18:13 ,"Provider_1,Beijing, China"
138279,iPhone 12,1,700,14/05/21 11:39 ,"Provider_5,Sao Paulo, Brazil"
138280,Sony Xperia 10,2,700,09/05/21 22:48 ,"Provider_1,Beijing, China"
138281,Xiaomi Redmi Note 11 Pro 5G,3,350,04/05/21 23:44 ,"Provider_15,Isfahan, Iran"
138282,iPhone 11,4,500,10/05/21 18:19 ,"Provider_17,Islamabad, Pakistan"
138283,Xiaomi Redmi Note 11 Pro 5G,1,350,05/05/21 10:17 ,"Provider_3,Boston, United States"
138284,Xiaomi 12 Pro,3,900,22/05/21 17:25 ,"Provider_9,Lagos, Nigeria"
138285,Samsung Galexy S21,3,800,18/05/21 18:55 ,"Provider_1,Beijing, China"
138286,iPhone 11,1,500,10/05/21 06:54 ,"Provider_13,Dhaka, Bangladesh"
138287,Samsung Galexy S10,1,300,19/05/21 21:48 ,"Provider_13,Dhaka, Bangladesh"
138288,iPhone 13,1,1000,26/05/21 23:43 ,"Provider_18,Bangkok, Thailand"
138289,Google Android,1,500,04/05/21 19:19 ,"Provider_3,Boston, United States"
138290,Google Android,1,500,23/05/21 18:45 ,"Provider_2,Delhi, India"
138291,iPhone 11,1,500,25/05/21 16:22 ,"Provider_14,Ankara, Turkey"
138292,Xiaomi Redmi Note 10 Pro 5G,1,200,27/05/21 09:25 ,"Provider_9,Lagos, Nigeria"
138293,Sony Xperia 20,3,800,23/05/21 20:38 ,"Provider_2,Delhi, India"
138294,Huawei - 2,2,350,21/05/21 11:08 ,"Provider_3,Boston, United States"
138295,Xiaomi 12 Pro,3,900,24/05/21 08:00 ,"Provider_11,Munich, Germany"
138296,Xiaomi 12 Pro,1,900,10/05/21 14:52 ,"Provider_14,Ankara, Turkey"
138297,Google Pixal - 1,1,700,31/05/21 12:00 ,"Provider_7,Yokohama, Japan"
138298,Google Pixal - 2,3,900,02/05/21 16:46 ,"Provider_2,Delhi, India"
138299,Xiaomi Redmi Note 11 Pro 5G,1,350,20/05/21 13:19 ,"Provider_9,Lagos, Nigeria"
138300,Samsung Galexy S21,3,800,06/05/21 19:37 ,"Provider_1,Beijing, China"
138301,Huawei - 2,1,350,17/05/21 06:06 ,"Provider_2,Delhi, India"
138302,Nokia c100,1,200,18/05/21 17:54 ,"Provider_11,Munich, Germany"
138303,Google Pixal - 1,1,700,29/05/21 13:50 ,"Provider_12,Hanoi, Vietnam"
138304,Huawei - 3,4,200,23/05/21 19:04 ,"Provider_13,Dhaka, Bangladesh"
138305,iPhone 13,1,1000,23/05/21 21:08 ,"Provider_8,Mexico City, Mexico"
138306,Huawei - 3,1,200,04/05/21 22:49 ,"Provider_8,Mexico City, Mexico"
138307,Google Pixal - 1,2,700,23/05/21 14:31 ,"Provider_6,Moscow, Russia"
138308,Xiaomi Redmi Note 11 Pro 5G,2,350,05/05/21 21:45 ,"Provider_17,Islamabad, Pakistan"
138309,iPhone 13,2,1000,17/05/21 21:12 ,"Provider_9,Lagos, Nigeria"
138310,Nokia c300,1,600,07/05/21 12:43 ,"Provider_5,Sao Paulo, Brazil"
138311,Xiaomi 12 Pro,2,900,25/05/21 22:20 ,"Provider_7,Yokohama, Japan"
138312,Samsung Galexy S22,1,1100,14/05/21 07:47 ,"Provider_19,Milan, Italy"
138313,Huawei - 1,1,550,02/05/21 19:14 ,"Provider_5,Sao Paulo, Brazil"
138314,Xiaomi 12 Pro,4,900,27/05/21 18:06 ,"Provider_3,Boston, United States"
138315,Xiaomi Redmi Note 11 Pro 5G,1,350,25/05/21 06:35 ,"Provider_17,Islamabad, Pakistan"
138316,Xiaomi 12 Pro,3,900,20/05/21 17:05 ,"Provider_2,Delhi, India"
138317,Google Pixal - 1,1,700,19/05/21 19:12 ,"Provider_10,Manila, Philippines"
138318,Xiaomi Redmi Note 11 Pro 5G,3,350,04/05/21 12:11 ,"Provider_4,Jakarta, Indonesia"
138319,iPhone 12,1,700,04/05/21 14:31 ,"Provider_14,Ankara, Turkey"
138320,Google Pixal - 1,2,700,01/05/21 08:46 ,"Provider_7,Yokohama, Japan"
138321,Xiaomi 12 Pro,1,900,06/05/21 15:52 ,"Provider_4,Jakarta, Indonesia"
138322,Google Android,1,500,08/05/21 20:25 ,"Provider_15,Isfahan, Iran"
138323,Samsung Galexy S21,1,800,07/05/21 21:55 ,"Provider_13,Dhaka, Bangladesh"
