Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country
150080,Xiaomi Redmi Note 10 Pro 5G,1,200,26/09/21 06:41 ,"Provider_10,Manila, Philippines"
150081,Nokia c100,2,200,07/09/21 05:04 ,"Provider_4,Jakarta, Indonesia"
150082,iPhone 12,1,700,24/09/21 08:48 ,"Provider_5,Sao Paulo, Brazil"
150083,iPhone 13,7,1000,27/09/21 00:10 ,"Provider_16,Giza, Egypt"
150084,Huawei - 2,3,350,22/09/21 10:42 ,"Provider_19,Milan, Italy"
150085,Xiaomi Redmi Note 10 Pro 5G,2,200,13/09/21 11:44 ,"Provider_11,Munich, Germany"
150086,Google Pixal - 1,1,700,30/09/21 14:49 ,"Provider_12,Hanoi, Vietnam"
150087,Sony Xperia 10,1,700,25/09/21 12:05 ,"Provider_9,Lagos, Nigeria"
150088,iPhone 13,3,1000,26/09/21 10:46 ,"Provider_9,Lagos, Nigeria"
150089,Sony Xperia 20,1,800,03/09/21 12:51 ,"Provider_2,Delhi, India"
150090,Xiaomi Redmi Note 10 Pro 5G,1,200,03/09/21 16:36 ,"Provider_1,Beijing, China"
150091,Huawei - 1,2,550,03/09/21 10:02 ,"Provider_4,Jakarta, Indonesia"
150092,Huawei - 1,1,550,02/09/21 10:54 ,"Provider_8,Mexico City, Mexico"
150093,Xiaomi 12 Pro,3,900,04/09/21 09:30 ,"Provider_6,Moscow, Russia"
150094,Samsung Galexy S21,1,800,29/09/21 11:36 ,"Provider_8,Mexico City, Mexico"
150095,Huawei - 3,4,200,05/09/21 20:57 ,"Provider_14,Ankara, Turkey"
150096,Sony Xperia 20,2,800,22/09/21 18:37 ,"Provider_10,Manila, Philippines"
150097,Xiaomi Redmi Note 10 Pro 5G,1,200,16/09/21 13:28 ,"Provider_8,Mexico City, Mexico"
150098,Xiaomi 12 Pro,1,900,08/09/21 14:25 ,"Provider_3,Boston, United States"
150099,Xiaomi 12 Pro,1,900,20/09/21 14:51 ,"Provider_5,Sao Paulo, Brazil"
150100,iPhone 11,3,500,18/09/21 21:53 ,"Provider_4,Jakarta, Indonesia"
150101,Samsung Galexy S22,1,1100,16/09/21 11:07 ,"Provider_7,Yokohama, Japan"
150102,iPhone 12,3,700,19/09/21 09:31 ,"Provider_16,Giza, Egypt"
150103,Huawei - 3,1,200,05/09/21 23:05 ,"Provider_16,Giza, Egypt"
150104,Huawei - 1,1,550,23/09/21 17:29 ,"Provider_15,Isfahan, Iran"
150105,Xiaomi Redmi Note 10 Pro 5G,1,200,14/09/21 22:11 ,"Provider_6,Moscow, Russia"
150106,Huawei - 2,1,350,03/09/21 11:43 ,"Provider_8,Mexico City, Mexico"
150107,iPhone 11,1,500,15/09/21 10:40 ,"Provider_8,Mexico City, Mexico"
150108,Sony Xperia 20,1,800,09/09/21 09:10 ,"Provider_8,Mexico City, Mexico"
150109,Huawei - 2,1,350,27/09/21 10:17 ,"Provider_20,Durban, South Africa"
150110,Sony Xperia 5,3,450,10/09/21 06:12 ,"Provider_12,Hanoi, Vietnam"
150111,Nokia c200,5,400,04/09/21 11:34 ,"Provider_3,Boston, United States"
150112,Samsung Galexy S22,2,1100,09/09/21 08:28 ,"Provider_1,Beijing, China"
150113,Google Android,1,500,21/09/21 16:29 ,"Provider_18,Bangkok, Thailand"
150114,Samsung Galexy S21,1,800,03/09/21 02:38 ,"Provider_1,Beijing, China"
150115,Nokia c300,1,600,12/09/21 15:29 ,"Provider_16,Giza, Egypt"
150116,Huawei - 1,1,550,28/09/21 14:07 ,"Provider_6,Moscow, Russia"
150117,Huawei - 3,1,200,16/09/21 20:56 ,"Provider_18,Bangkok, Thailand"
150118,Google Pixal - 1,1,700,06/09/21 22:04 ,"Provider_3,Boston, United States"
150119,Google Android,5,500,20/09/21 04:56 ,"Provider_11,Munich, Germany"
150120,Samsung Galexy S10,2,300,15/09/21 14:58 ,"Provider_5,Sao Paulo, Brazil"
150121,Google Pixal - 1,1,700,15/09/21 13:22 ,"Provider_7,Yokohama, Japan"
150122,Huawei - 1,3,550,24/09/21 20:49 ,"Provider_16,Giza, Egypt"
150123,Xiaomi 12 Pro,1,900,22/09/21 22:48 ,"Provider_6,Moscow, Russia"
150124,Google Android,1,500,18/09/21 17:27 ,"Provider_1,Beijing, China"
150125,Nokia c100,1,200,30/09/21 19:12 ,"Provider_13,Dhaka, Bangladesh"
150126,Google Pixal - 2,1,900,21/09/21 15:08 ,"Provider_17,Islamabad, Pakistan"
150127,Nokia c300,1,600,15/09/21 17:26 ,"Provider_20,Durban, South Africa"
150128,Samsung Galexy S22,1,1100,02/09/21 10:50 ,"Provider_3,Boston, United States"
150129,Xiaomi Redmi Note 10 Pro 5G,1,200,02/09/21 16:47 ,"Provider_10,Manila, Philippines"
150130,iPhone 13,1,1000,18/09/21 13:09 ,"Provider_6,Moscow, Russia"
150131,Samsung Galexy S22,1,1100,29/09/21 09:28 ,"Provider_2,Delhi, India"
150132,Google Pixal - 2,1,900,19/09/21 12:00 ,"Provider_5,Sao Paulo, Brazil"
150133,iPhone 13,1,1000,06/09/21 19:46 ,"Provider_20,Durban, South Africa"
150134,Huawei - 2,1,350,21/09/21 18:51 ,"Provider_14,Ankara, Turkey"
150135,Xiaomi Redmi Note 10 Pro 5G,1,200,11/09/21 07:24 ,"Provider_3,Boston, United States"
150136,Sony Xperia 5,1,450,29/09/21 20:04 ,"Provider_8,Mexico City, Mexico"
150137,Xiaomi 12 Pro,1,900,17/09/21 14:18 ,"Provider_12,Hanoi, Vietnam"
150138,Xiaomi 12 Pro,1,900,26/09/21 17:54 ,"Provider_1,Beijing, China"
150139,Samsung Galexy S22,1,1100,29/09/21 09:54 ,"Provider_3,Boston, United States"
150140,Google Pixal - 2,1,900,10/09/21 01:02 ,"Provider_1,Beijing, China"
150141,Huawei - 1,1,550,02/09/21 11:13 ,"Provider_2,Delhi, India"
150142,Sony Xperia 20,1,800,21/09/21 00:07 ,"Provider_16,Giza, Egypt"
150143,Google Pixal - 2,1,900,16/09/21 19:32 ,"Provider_11,Munich, Germany"
150144,Huawei - 1,1,550,01/09/21 12:44 ,"Provider_1,Beijing, China"
150145,Xiaomi 12 Pro,1,900,03/09/21 11:39 ,"Provider_18,Bangkok, Thailand"
150146,Google Pixal - 2,2,900,10/09/21 14:37 ,"Provider_17,Islamabad, Pakistan"
150147,Huawei - 1,3,550,03/09/21 15:51 ,"Provider_10,Manila, Philippines"
150148,Huawei - 1,1,550,30/09/21 23:50 ,"Provider_3,Boston, United States"
150149,Samsung Galexy S22,1,1100,30/09/21 14:45 ,"Provider_11,Munich, Germany"
150150,Xiaomi Redmi Note 11 Pro 5G,1,350,05/09/21 13:33 ,"Provider_17,Islamabad, Pakistan"
150151,Samsung Galexy S10,3,300,30/09/21 18:12 ,"Provider_17,Islamabad, Pakistan"
150152,Samsung Galexy S10,3,300,23/09/21 09:05 ,"Provider_8,Mexico City, Mexico"
150153,iPhone 12,1,700,18/09/21 23:26 ,"Provider_16,Giza, Egypt"
150154,Huawei - 3,1,200,16/09/21 17:18 ,"Provider_7,Yokohama, Japan"
150155,iPhone 13,2,1000,15/09/21 02:45 ,"Provider_2,Delhi, India"
150156,iPhone 12,1,700,19/09/21 15:51 ,"Provider_10,Manila, Philippines"
150157,Xiaomi Redmi Note 11 Pro 5G,1,350,24/09/21 16:27 ,"Provider_8,Mexico City, Mexico"
150158,iPhone 11,2,500,12/09/21 14:23 ,"Provider_2,Delhi, India"
150159,Google Pixal - 1,2,700,05/09/21 23:05 ,"Provider_17,Islamabad, Pakistan"
150160,Google Pixal - 1,4,700,01/09/21 14:47 ,"Provider_2,Delhi, India"
150161,Sony Xperia 5,1,450,14/09/21 13:00 ,"Provider_16,Giza, Egypt"
150162,Xiaomi Redmi Note 10 Pro 5G,2,200,22/09/21 18:40 ,"Provider_1,Beijing, China"
150163,Xiaomi Redmi Note 11 Pro 5G,2,350,18/09/21 17:45 ,"Provider_4,Jakarta, Indonesia"
150164,Samsung Galexy S21,5,800,23/09/21 09:46 ,"Provider_1,Beijing, China"
150165,Sony Xperia 10,1,700,23/09/21 18:54 ,"Provider_4,Jakarta, Indonesia"
150166,Xiaomi Redmi Note 10 Pro 5G,1,200,23/09/21 16:11 ,"Provider_3,Boston, United States"
150167,Google Pixal - 1,1,700,26/09/21 09:40 ,"Provider_7,Yokohama, Japan"
150168,Nokia c100,1,200,20/09/21 13:38 ,"Provider_8,Mexico City, Mexico"
150169,Huawei - 3,1,200,09/09/21 19:45 ,"Provider_6,Moscow, Russia"
150170,Samsung Galexy S10,2,300,01/09/21 10:20 ,"Provider_3,Boston, United States"
150171,iPhone 12,2,700,12/09/21 21:20 ,"Provider_2,Delhi, India"
150172,Xiaomi 12 Pro,2,900,04/09/21 21:19 ,"Provider_11,Munich, Germany"
150173,Nokia c200,2,400,12/09/21 08:46 ,"Provider_17,Islamabad, Pakistan"
150174,Samsung Galexy S22,3,1100,30/09/21 09:05 ,"Provider_7,Yokohama, Japan"
150175,Xiaomi 12 Pro,1,900,25/09/21 09:36 ,"Provider_11,Munich, Germany"
150176,iPhone 13,1,1000,20/09/21 14:32 ,"Provider_17,Islamabad, Pakistan"
150177,Sony Xperia 20,1,800,06/09/21 18:10 ,"Provider_1,Beijing, China"
150178,Huawei - 3,2,200,01/09/21 19:13 ,"Provider_18,Bangkok, Thailand"
150179,iPhone 13,1,1000,18/09/21 07:39 ,"Provider_14,Ankara, Turkey"
150180,iPhone 13,2,1000,04/09/21 11:18 ,"Provider_5,Sao Paulo, Brazil"
150181,Xiaomi Redmi Note 11 Pro 5G,4,350,14/09/21 23:37 ,"Provider_3,Boston, United States"
150182,Sony Xperia 10,2,700,20/09/21 19:40 ,"Provider_10,Manila, Philippines"
150183,Xiaomi Redmi Note 10 Pro 5G,2,200,24/09/21 22:44 ,"Provider_4,Jakarta, Indonesia"
150184,Xiaomi Redmi Note 10 Pro 5G,1,200,21/09/21 11:56 ,"Provider_7,Yokohama, Japan"
150185,iPhone 13,1,1000,07/09/21 21:44 ,"Provider_8,Mexico City, Mexico"
150186,iPhone 11,2,500,07/09/21 13:24 ,"Provider_2,Delhi, India"
150187,Huawei - 2,2,350,16/09/21 16:43 ,"Provider_13,Dhaka, Bangladesh"
150188,iPhone 13,1,1000,24/09/21 20:08 ,"Provider_12,Hanoi, Vietnam"
150189,Google Android,2,500,13/09/21 19:31 ,"Provider_7,Yokohama, Japan"
150190,Samsung Galexy S21,1,800,11/09/21 18:20 ,"Provider_11,Munich, Germany"
150191,iPhone 11,1,500,26/09/21 11:44 ,"Provider_12,Hanoi, Vietnam"
150192,Samsung Galexy S21,2,800,04/09/21 10:36 ,"Provider_4,Jakarta, Indonesia"
150193,iPhone 13,1,1000,07/09/21 15:08 ,"Provider_14,Ankara, Turkey"
150194,Huawei - 2,2,350,13/09/21 19:30 ,"Provider_7,Yokohama, Japan"
150195,Google Android,1,500,10/09/21 20:58 ,"Provider_4,Jakarta, Indonesia"
150196,iPhone 13,1,1000,13/09/21 15:35 ,"Provider_6,Moscow, Russia"
150197,Google Pixal - 1,1,700,30/09/21 19:14 ,"Provider_4,Jakarta, Indonesia"
150198,Xiaomi Redmi Note 10 Pro 5G,1,200,04/09/21 18:10 ,"Provider_12,Hanoi, Vietnam"
150199,Sony Xperia 5,2,450,07/09/21 19:01 ,"Provider_4,Jakarta, Indonesia"
150200,Nokia c200,1,400,10/09/21 17:29 ,"Provider_3,Boston, United States"
150201,Google Pixal - 1,2,700,04/09/21 18:56 ,"Provider_3,Boston, United States"
150202,Nokia c100,2,200,17/09/21 08:04 ,"Provider_16,Giza, Egypt"
150203,Xiaomi Redmi Note 11 Pro 5G,1,350,12/09/21 19:34 ,"Provider_1,Beijing, China"
150204,Xiaomi Redmi Note 11 Pro 5G,4,350,12/09/21 19:55 ,"Provider_10,Manila, Philippines"
150205,Samsung Galexy S10,1,300,21/09/21 12:33 ,"Provider_7,Yokohama, Japan"
150206,Xiaomi 12 Pro,2,900,20/09/21 15:42 ,"Provider_5,Sao Paulo, Brazil"
150207,Samsung Galexy S10,1,300,26/09/21 12:21 ,"Provider_14,Ankara, Turkey"
150208,Huawei - 2,2,350,10/09/21 19:12 ,"Provider_1,Beijing, China"
150209,iPhone 12,1,700,09/09/21 10:45 ,"Provider_13,Dhaka, Bangladesh"
150210,iPhone 12,2,700,29/09/21 22:48 ,"Provider_15,Isfahan, Iran"
150211,Huawei - 3,1,200,24/09/21 16:50 ,"Provider_6,Moscow, Russia"
150212,Huawei - 1,1,550,08/09/21 17:22 ,"Provider_16,Giza, Egypt"
150213,Google Pixal - 2,3,900,29/09/21 20:46 ,"Provider_14,Ankara, Turkey"
150214,Samsung Galexy S10,1,300,24/09/21 17:46 ,"Provider_1,Beijing, China"
150215,Samsung Galexy S22,1,1100,29/09/21 11:24 ,"Provider_17,Islamabad, Pakistan"
150216,iPhone 12,4,700,08/09/21 20:34 ,"Provider_11,Munich, Germany"
150217,Huawei - 1,1,550,04/09/21 13:02 ,"Provider_8,Mexico City, Mexico"
150218,iPhone 11,3,500,24/09/21 21:35 ,"Provider_4,Jakarta, Indonesia"
150219,Google Pixal - 2,4,900,02/09/21 11:33 ,"Provider_12,Hanoi, Vietnam"
150220,Google Pixal - 2,2,900,03/09/21 14:35 ,"Provider_15,Isfahan, Iran"
150221,Huawei - 1,2,550,19/09/21 13:28 ,"Provider_16,Giza, Egypt"
150222,Samsung Galexy S21,5,800,10/09/21 10:59 ,"Provider_8,Mexico City, Mexico"
150223,iPhone 13,1,1000,30/09/21 12:38 ,"Provider_5,Sao Paulo, Brazil"
150224,Nokia c300,2,600,15/09/21 11:02 ,"Provider_10,Manila, Philippines"
150225,Xiaomi 12 Pro,1,900,23/09/21 17:20 ,"Provider_3,Boston, United States"
150226,iPhone 12,1,700,26/09/21 06:59 ,"Provider_17,Islamabad, Pakistan"
150227,Google Pixal - 1,2,700,23/09/21 08:38 ,"Provider_4,Jakarta, Indonesia"
150228,Nokia c300,1,600,29/09/21 13:06 ,"Provider_3,Boston, United States"
150229,Huawei - 1,1,550,04/09/21 16:39 ,"Provider_17,Islamabad, Pakistan"
150230,iPhone 11,1,500,09/09/21 23:20 ,"Provider_7,Yokohama, Japan"
150231,Sony Xperia 5,2,450,14/09/21 21:34 ,"Provider_16,Giza, Egypt"
150232,Samsung Galexy S22,1,1100,27/09/21 15:13 ,"Provider_19,Milan, Italy"
150233,Nokia c300,1,600,01/09/21 05:28 ,"Provider_13,Dhaka, Bangladesh"
150234,Google Android,1,500,11/09/21 02:15 ,"Provider_16,Giza, Egypt"
150235,iPhone 13,1,1000,08/09/21 11:52 ,"Provider_10,Manila, Philippines"
150236,Nokia c200,3,400,14/09/21 13:42 ,"Provider_18,Bangkok, Thailand"
150237,Huawei - 2,1,350,02/09/21 20:23 ,"Provider_20,Durban, South Africa"
150238,Samsung Galexy S22,1,1100,01/09/21 18:30 ,"Provider_3,Boston, United States"
150239,iPhone 11,1,500,16/09/21 11:12 ,"Provider_9,Lagos, Nigeria"
150240,Google Pixal - 1,3,700,07/09/21 09:16 ,"Provider_19,Milan, Italy"
150241,iPhone 11,1,500,06/09/21 17:49 ,"Provider_16,Giza, Egypt"
150242,iPhone 12,1,700,04/09/21 22:03 ,"Provider_1,Beijing, China"
150243,Sony Xperia 5,3,450,21/09/21 12:09 ,"Provider_1,Beijing, China"
150244,iPhone 12,3,700,22/09/21 18:00 ,"Provider_11,Munich, Germany"
150245,Xiaomi Redmi Note 10 Pro 5G,1,200,25/09/21 10:06 ,"Provider_7,Yokohama, Japan"
150246,Huawei - 3,1,200,04/09/21 22:42 ,"Provider_15,Isfahan, Iran"
150247,Huawei - 2,1,350,27/09/21 12:56 ,"Provider_5,Sao Paulo, Brazil"
150248,iPhone 12,2,700,19/09/21 03:05 ,"Provider_16,Giza, Egypt"
150249,Xiaomi Redmi Note 11 Pro 5G,1,350,01/09/21 19:54 ,"Provider_11,Munich, Germany"
150250,Google Pixal - 2,2,900,16/09/21 09:50 ,"Provider_1,Beijing, China"
150251,Sony Xperia 10,2,700,02/09/21 20:41 ,"Provider_5,Sao Paulo, Brazil"
150252,Xiaomi Redmi Note 10 Pro 5G,1,200,03/09/21 17:01 ,"Provider_6,Moscow, Russia"
150253,iPhone 12,3,700,06/09/21 14:57 ,"Provider_7,Yokohama, Japan"
150254,Huawei - 2,1,350,29/09/21 09:55 ,"Provider_4,Jakarta, Indonesia"
150255,Samsung Galexy S10,1,300,02/09/21 12:29 ,"Provider_1,Beijing, China"
150256,Google Pixal - 1,1,700,08/09/21 11:06 ,"Provider_3,Boston, United States"
150257,Xiaomi Redmi Note 10 Pro 5G,3,200,20/09/21 20:29 ,"Provider_2,Delhi, India"
150258,Samsung Galexy S22,1,1100,29/09/21 08:41 ,"Provider_13,Dhaka, Bangladesh"
150259,Samsung Galexy S10,1,300,17/09/21 10:38 ,"Provider_16,Giza, Egypt"
150260,Samsung Galexy S10,2,300,28/09/21 22:20 ,"Provider_13,Dhaka, Bangladesh"
150261,Samsung Galexy S22,1,1100,30/09/21 09:04 ,"Provider_14,Ankara, Turkey"
150262,Sony Xperia 5,4,450,03/09/21 23:38 ,"Provider_8,Mexico City, Mexico"
150263,iPhone 13,1,1000,28/09/21 23:19 ,"Provider_1,Beijing, China"
150264,Sony Xperia 10,1,700,23/09/21 15:25 ,"Provider_19,Milan, Italy"
150265,Sony Xperia 10,1,700,12/09/21 00:52 ,"Provider_14,Ankara, Turkey"
150266,Google Pixal - 1,1,700,12/09/21 07:32 ,"Provider_8,Mexico City, Mexico"
150267,Google Pixal - 2,1,900,08/09/21 07:40 ,"Provider_10,Manila, Philippines"
150268,Sony Xperia 10,1,700,17/09/21 20:59 ,"Provider_17,Islamabad, Pakistan"
150269,Google Android,1,500,19/09/21 17:28 ,"Provider_17,Islamabad, Pakistan"
150270,Samsung Galexy S22,1,1100,21/09/21 22:47 ,"Provider_11,Munich, Germany"
150271,iPhone 12,1,700,22/09/21 18:01 ,"Provider_3,Boston, United States"
150272,Xiaomi Redmi Note 10 Pro 5G,2,200,21/09/21 12:40 ,"Provider_14,Ankara, Turkey"
150273,Google Pixal - 1,3,700,15/09/21 15:43 ,"Provider_14,Ankara, Turkey"
150274,Sony Xperia 20,1,800,05/09/21 22:10 ,"Provider_18,Bangkok, Thailand"
150275,iPhone 12,1,700,23/09/21 18:51 ,"Provider_3,Boston, United States"
150276,Samsung Galexy S21,1,800,06/09/21 12:53 ,"Provider_10,Manila, Philippines"
150277,Google Pixal - 1,2,700,24/09/21 08:55 ,"Provider_14,Ankara, Turkey"
150278,iPhone 12,2,700,03/09/21 15:11 ,"Provider_12,Hanoi, Vietnam"
150279,iPhone 13,1,1000,12/09/21 12:16 ,"Provider_4,Jakarta, Indonesia"
150280,Samsung Galexy S22,3,1100,20/09/21 10:29 ,"Provider_13,Dhaka, Bangladesh"
150281,Google Android,4,500,01/09/21 17:36 ,"Provider_17,Islamabad, Pakistan"
150282,Sony Xperia 10,2,700,25/09/21 18:42 ,"Provider_17,Islamabad, Pakistan"
150283,Sony Xperia 20,1,800,30/09/21 14:00 ,"Provider_8,Mexico City, Mexico"
150284,iPhone 13,1,1000,24/09/21 16:32 ,"Provider_4,Jakarta, Indonesia"
150285,Samsung Galexy S22,1,1100,26/09/21 18:38 ,"Provider_16,Giza, Egypt"
