Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country
134975,Xiaomi Redmi Note 11 Pro 5G,2,350,18/04/21 09:52 ,"Provider_18,Bangkok, Thailand"
134976,Sony Xperia 10,3,700,11/04/21 15:14 ,"Provider_16,Giza, Egypt"
134977,Sony Xperia 5,1,450,23/04/21 21:47 ,"Provider_11,Munich, Germany"
134978,Xiaomi Redmi Note 11 Pro 5G,1,350,05/04/21 09:14 ,"Provider_10,Manila, Philippines"
134979,iPhone 11,2,500,08/04/21 16:19 ,"Provider_14,Ankara, Turkey"
134980,Sony Xperia 10,1,700,13/04/21 12:19 ,"Provider_18,Bangkok, Thailand"
134981,Xiaomi Redmi Note 11 Pro 5G,6,350,25/04/21 00:45 ,"Provider_5,Sao Paulo, Brazil"
134982,Xiaomi Redmi Note 10 Pro 5G,3,200,01/04/21 14:56 ,"Provider_3,Boston, United States"
134983,Samsung Galexy S10,1,300,30/04/21 09:51 ,"Provider_6,Moscow, Russia"
134984,Xiaomi Redmi Note 11 Pro 5G,1,350,18/04/21 08:23 ,"Provider_10,Manila, Philippines"
134985,iPhone 13,1,1000,14/04/21 12:35 ,"Provider_8,Mexico City, Mexico"
134986,Xiaomi 12 Pro,1,900,14/04/21 16:03 ,"Provider_2,Delhi, India"
134987,Xiaomi Redmi Note 11 Pro 5G,2,350,07/04/21 15:23 ,"Provider_3,Boston, United States"
134988,Huawei - 2,1,350,29/04/21 15:11 ,"Provider_3,Boston, United States"
134989,Huawei - 3,1,200,06/04/21 06:17 ,"Provider_20,Durban, South Africa"
134990,iPhone 12,1,700,19/04/21 17:59 ,"Provider_5,Sao Paulo, Brazil"
134991,Samsung Galexy S10,1,300,12/04/21 22:55 ,"Provider_12,Hanoi, Vietnam"
134992,Samsung Galexy S10,1,300,01/04/21 17:11 ,"Provider_3,Boston, United States"
134993,Samsung Galexy S10,1,300,26/04/21 04:30 ,"Provider_16,Giza, Egypt"
134994,Samsung Galexy S21,1,800,10/04/21 23:12 ,"Provider_8,Mexico City, Mexico"
134995,iPhone 11,2,500,25/04/21 19:50 ,"Provider_13,Dhaka, Bangladesh"
134996,Samsung Galexy S10,1,300,11/04/21 11:58 ,"Provider_11,Munich, Germany"
134997,Samsung Galexy S21,2,800,10/04/21 18:48 ,"Provider_11,Munich, Germany"
134998,iPhone 11,1,500,01/04/21 09:07 ,"Provider_1,Beijing, China"
134999,Google Pixal - 2,1,900,22/04/21 11:58 ,"Provider_3,Boston, United States"
135000,Samsung Galexy S10,1,300,17/04/21 08:22 ,"Provider_6,Moscow, Russia"
135001,iPhone 12,2,700,22/04/21 15:50 ,"Provider_9,Lagos, Nigeria"
135002,iPhone 12,2,700,10/04/21 08:26 ,"Provider_13,Dhaka, Bangladesh"
135003,Nokia c200,1,400,23/04/21 17:53 ,"Provider_18,Bangkok, Thailand"
135004,iPhone 12,1,700,30/04/21 20:08 ,"Provider_12,Hanoi, Vietnam"
135005,Xiaomi 12 Pro,2,900,27/04/21 21:16 ,"Provider_11,Munich, Germany"
135006,Nokia c300,2,600,19/04/21 17:59 ,"Provider_3,Boston, United States"
135007,Samsung Galexy S22,3,1100,23/04/21 10:28 ,"Provider_14,Ankara, Turkey"
135008,Samsung Galexy S22,1,1100,22/04/21 09:38 ,"Provider_11,Munich, Germany"
135009,Google Pixal - 2,1,900,29/04/21 12:24 ,"Provider_2,Delhi, India"
135010,Huawei - 1,1,550,04/04/21 16:03 ,"Provider_1,Beijing, China"
135011,Xiaomi 12 Pro,3,900,21/04/21 09:04 ,"Provider_7,Yokohama, Japan"
135012,Google Android,1,500,09/04/21 19:50 ,"Provider_5,Sao Paulo, Brazil"
135013,Samsung Galexy S10,1,300,14/04/21 15:33 ,"Provider_2,Delhi, India"
135014,Xiaomi Redmi Note 11 Pro 5G,1,350,24/04/21 14:41 ,"Provider_7,Yokohama, Japan"
135015,Nokia c200,1,400,12/04/21 17:32 ,"Provider_3,Boston, United States"
135016,Samsung Galexy S22,2,1100,05/04/21 09:18 ,"Provider_1,Beijing, China"
135017,Xiaomi 12 Pro,1,900,05/04/21 00:50 ,"Provider_3,Boston, United States"
135018,Sony Xperia 20,1,800,21/04/21 07:07 ,"Provider_19,Milan, Italy"
135019,Huawei - 3,2,200,29/04/21 22:31 ,"Provider_10,Manila, Philippines"
135020,Xiaomi Redmi Note 11 Pro 5G,1,350,10/04/21 20:14 ,"Provider_17,Islamabad, Pakistan"
135021,Xiaomi 12 Pro,7,900,14/04/21 00:25 ,"Provider_6,Moscow, Russia"
135022,Huawei - 1,3,550,29/04/21 09:54 ,"Provider_14,Ankara, Turkey"
135023,Google Pixal - 1,1,700,03/04/21 12:19 ,"Provider_9,Lagos, Nigeria"
135024,iPhone 12,1,700,02/04/21 13:26 ,"Provider_15,Isfahan, Iran"
135025,Samsung Galexy S21,1,800,28/04/21 04:28 ,"Provider_14,Ankara, Turkey"
135026,Huawei - 2,1,350,30/04/21 21:25 ,"Provider_14,Ankara, Turkey"
135027,Xiaomi Redmi Note 11 Pro 5G,1,350,01/04/21 12:46 ,"Provider_8,Mexico City, Mexico"
135028,Sony Xperia 20,2,800,13/04/21 15:03 ,"Provider_9,Lagos, Nigeria"
135029,Google Pixal - 2,1,900,14/04/21 15:39 ,"Provider_17,Islamabad, Pakistan"
135030,Google Pixal - 2,1,900,04/04/21 13:25 ,"Provider_5,Sao Paulo, Brazil"
135031,Xiaomi 12 Pro,2,900,26/04/21 13:42 ,"Provider_15,Isfahan, Iran"
135032,Xiaomi 12 Pro,1,900,14/04/21 19:57 ,"Provider_16,Giza, Egypt"
135033,Google Pixal - 2,1,900,17/04/21 01:06 ,"Provider_9,Lagos, Nigeria"
135034,Huawei - 1,4,550,24/04/21 15:15 ,"Provider_2,Delhi, India"
135035,Google Pixal - 1,1,700,19/04/21 21:16 ,"Provider_6,Moscow, Russia"
135036,Sony Xperia 20,2,800,08/04/21 07:00 ,"Provider_9,Lagos, Nigeria"
135037,Xiaomi Redmi Note 11 Pro 5G,3,350,04/04/21 19:36 ,"Provider_16,Giza, Egypt"
135038,Sony Xperia 5,3,450,15/04/21 19:06 ,"Provider_11,Munich, Germany"
135039,Sony Xperia 20,1,800,13/04/21 12:15 ,"Provider_11,Munich, Germany"
135040,Samsung Galexy S21,2,800,30/04/21 10:37 ,"Provider_20,Durban, South Africa"
135041,iPhone 11,2,500,09/04/21 11:26 ,"Provider_19,Milan, Italy"
135042,Samsung Galexy S22,1,1100,04/04/21 22:56 ,"Provider_8,Mexico City, Mexico"
135043,Xiaomi Redmi Note 11 Pro 5G,2,350,11/04/21 11:18 ,"Provider_16,Giza, Egypt"
135044,Xiaomi 12 Pro,2,900,03/04/21 13:19 ,"Provider_13,Dhaka, Bangladesh"
135045,Sony Xperia 5,1,450,04/04/21 21:32 ,"Provider_5,Sao Paulo, Brazil"
135046,Sony Xperia 5,1,450,03/04/21 12:31 ,"Provider_1,Beijing, China"
135047,Huawei - 2,1,350,19/04/21 19:59 ,"Provider_2,Delhi, India"
135048,Samsung Galexy S22,1,1100,29/04/21 00:02 ,"Provider_17,Islamabad, Pakistan"
135049,Samsung Galexy S22,2,1100,24/04/21 23:31 ,"Provider_16,Giza, Egypt"
135050,Nokia c200,2,400,30/04/21 00:38 ,"Provider_14,Ankara, Turkey"
135051,Xiaomi 12 Pro,1,900,01/04/21 15:05 ,"Provider_9,Lagos, Nigeria"
135052,Samsung Galexy S21,5,800,25/04/21 15:30 ,"Provider_1,Beijing, China"
135053,iPhone 12,1,700,16/04/21 22:46 ,"Provider_9,Lagos, Nigeria"
135054,Xiaomi 12 Pro,1,900,09/04/21 21:52 ,"Provider_2,Delhi, India"
135055,iPhone 13,1,1000,02/04/21 16:45 ,"Provider_2,Delhi, India"
135056,Xiaomi Redmi Note 10 Pro 5G,1,200,03/04/21 20:36 ,"Provider_15,Isfahan, Iran"
135057,Xiaomi Redmi Note 10 Pro 5G,2,200,28/04/21 06:45 ,"Provider_18,Bangkok, Thailand"
135058,Xiaomi 12 Pro,2,900,10/04/21 13:30 ,"Provider_10,Manila, Philippines"
135059,Xiaomi 12 Pro,1,900,18/04/21 13:36 ,"Provider_19,Milan, Italy"
135060,Samsung Galexy S22,3,1100,11/04/21 11:55 ,"Provider_13,Dhaka, Bangladesh"
135061,Sony Xperia 20,1,800,10/04/21 16:06 ,"Provider_9,Lagos, Nigeria"
135062,Google Pixal - 1,1,700,25/04/21 17:41 ,"Provider_6,Moscow, Russia"
135063,Xiaomi Redmi Note 11 Pro 5G,1,350,29/04/21 21:27 ,"Provider_8,Mexico City, Mexico"
135064,Nokia c300,1,600,06/04/21 23:35 ,"Provider_4,Jakarta, Indonesia"
135065,Samsung Galexy S22,1,1100,23/04/21 10:15 ,"Provider_15,Isfahan, Iran"
135066,Sony Xperia 20,1,800,01/04/21 21:36 ,"Provider_10,Manila, Philippines"
135067,iPhone 13,2,1000,02/04/21 17:54 ,"Provider_1,Beijing, China"
135068,Xiaomi Redmi Note 11 Pro 5G,2,350,09/04/21 16:48 ,"Provider_13,Dhaka, Bangladesh"
135069,iPhone 12,1,700,08/04/21 14:27 ,"Provider_6,Moscow, Russia"
135070,Nokia c300,1,600,24/04/21 21:24 ,"Provider_11,Munich, Germany"
135071,Nokia c100,1,200,16/04/21 13:04 ,"Provider_17,Islamabad, Pakistan"
135072,Samsung Galexy S21,1,800,04/04/21 13:59 ,"Provider_8,Mexico City, Mexico"
135073,Google Pixal - 1,1,700,28/04/21 08:06 ,"Provider_4,Jakarta, Indonesia"
135074,iPhone 13,1,1000,03/04/21 17:19 ,"Provider_17,Islamabad, Pakistan"
135075,Samsung Galexy S22,1,1100,26/04/21 05:14 ,"Provider_3,Boston, United States"
135076,Huawei - 2,1,350,06/04/21 11:46 ,"Provider_4,Jakarta, Indonesia"
135077,Google Android,1,500,06/04/21 11:55 ,"Provider_7,Yokohama, Japan"
135078,Google Pixal - 1,1,700,20/04/21 17:11 ,"Provider_4,Jakarta, Indonesia"
135079,Xiaomi Redmi Note 10 Pro 5G,1,200,05/04/21 14:32 ,"Provider_11,Munich, Germany"
135080,Samsung Galexy S10,2,300,08/04/21 11:22 ,"Provider_10,Manila, Philippines"
135081,iPhone 13,1,1000,18/04/21 08:57 ,"Provider_12,Hanoi, Vietnam"
135082,iPhone 13,1,1000,11/04/21 13:04 ,"Provider_8,Mexico City, Mexico"
135083,Huawei - 2,2,350,06/04/21 21:36 ,"Provider_11,Munich, Germany"
135084,Samsung Galexy S22,3,1100,28/04/21 18:51 ,"Provider_13,Dhaka, Bangladesh"
135085,Xiaomi Redmi Note 11 Pro 5G,1,350,11/04/21 16:52 ,"Provider_6,Moscow, Russia"
135086,iPhone 11,1,500,10/04/21 20:16 ,"Provider_2,Delhi, India"
135087,Google Pixal - 2,3,900,01/04/21 20:03 ,"Provider_2,Delhi, India"
135088,iPhone 13,1,1000,29/04/21 20:20 ,"Provider_2,Delhi, India"
135089,Xiaomi Redmi Note 10 Pro 5G,2,200,08/04/21 17:58 ,"Provider_3,Boston, United States"
135090,iPhone 12,1,700,09/04/21 20:35 ,"Provider_19,Milan, Italy"
135091,Huawei - 2,2,350,22/04/21 14:56 ,"Provider_2,Delhi, India"
135092,Sony Xperia 5,1,450,26/04/21 18:58 ,"Provider_3,Boston, United States"
135093,Xiaomi Redmi Note 10 Pro 5G,2,200,22/04/21 14:49 ,"Provider_17,Islamabad, Pakistan"
135094,Nokia c200,1,400,08/04/21 19:08 ,"Provider_2,Delhi, India"
135095,Samsung Galexy S10,1,300,10/04/21 16:10 ,"Provider_5,Sao Paulo, Brazil"
135096,Xiaomi Redmi Note 11 Pro 5G,1,350,04/04/21 15:36 ,"Provider_11,Munich, Germany"
135097,Huawei - 2,1,350,28/04/21 21:44 ,"Provider_12,Hanoi, Vietnam"
135098,iPhone 11,1,500,17/04/21 17:51 ,"Provider_2,Delhi, India"
135099,iPhone 13,1,1000,27/04/21 13:26 ,"Provider_2,Delhi, India"
135100,Xiaomi Redmi Note 11 Pro 5G,2,350,02/04/21 20:38 ,"Provider_3,Boston, United States"
135101,Samsung Galexy S22,1,1100,10/04/21 10:51 ,"Provider_5,Sao Paulo, Brazil"
135102,Nokia c300,2,600,16/04/21 10:45 ,"Provider_14,Ankara, Turkey"
135103,Xiaomi Redmi Note 11 Pro 5G,1,350,18/04/21 19:49 ,"Provider_17,Islamabad, Pakistan"
135104,Xiaomi 12 Pro,1,900,22/04/21 10:30 ,"Provider_4,Jakarta, Indonesia"
135105,iPhone 12,1,700,18/04/21 12:40 ,"Provider_13,Dhaka, Bangladesh"
135106,Sony Xperia 10,1,700,29/04/21 12:33 ,"Provider_2,Delhi, India"
135107,Nokia c200,1,400,22/04/21 01:05 ,"Provider_7,Yokohama, Japan"
135108,Xiaomi Redmi Note 10 Pro 5G,1,200,04/04/21 20:18 ,"Provider_4,Jakarta, Indonesia"
135109,Xiaomi 12 Pro,1,900,25/04/21 15:14 ,"Provider_15,Isfahan, Iran"
135110,Google Pixal - 1,1,700,24/04/21 18:40 ,"Provider_1,Beijing, China"
135111,iPhone 11,1,500,29/04/21 22:00 ,"Provider_7,Yokohama, Japan"
135112,Xiaomi Redmi Note 10 Pro 5G,1,200,18/04/21 20:58 ,"Provider_17,Islamabad, Pakistan"
135113,iPhone 12,1,700,02/04/21 13:34 ,"Provider_8,Mexico City, Mexico"
135114,iPhone 12,1,700,28/04/21 10:35 ,"Provider_12,Hanoi, Vietnam"
135115,Huawei - 2,1,350,18/04/21 07:20 ,"Provider_2,Delhi, India"
135116,iPhone 11,1,500,15/04/21 14:16 ,"Provider_20,Durban, South Africa"
135117,Sony Xperia 5,2,450,13/04/21 10:11 ,"Provider_7,Yokohama, Japan"
135118,Xiaomi Redmi Note 11 Pro 5G,1,350,18/04/21 17:08 ,"Provider_2,Delhi, India"
135119,Samsung Galexy S21,1,800,27/04/21 19:25 ,"Provider_14,Ankara, Turkey"
135120,Huawei - 2,1,350,29/04/21 13:32 ,"Provider_5,Sao Paulo, Brazil"
135121,Huawei - 3,2,200,01/04/21 12:46 ,"Provider_8,Mexico City, Mexico"
135122,Xiaomi Redmi Note 10 Pro 5G,2,200,25/04/21 20:16 ,"Provider_7,Yokohama, Japan"
135123,Huawei - 3,1,200,06/04/21 02:18 ,"Provider_4,Jakarta, Indonesia"
135124,iPhone 13,1,1000,23/04/21 16:47 ,"Provider_9,Lagos, Nigeria"
135125,Xiaomi Redmi Note 11 Pro 5G,1,350,28/04/21 14:05 ,"Provider_7,Yokohama, Japan"
135126,iPhone 13,1,1000,29/04/21 21:23 ,"Provider_13,Dhaka, Bangladesh"
135127,iPhone 12,1,700,22/04/21 07:51 ,"Provider_1,Beijing, China"
135128,iPhone 12,1,700,30/04/21 19:22 ,"Provider_6,Moscow, Russia"
135129,Xiaomi Redmi Note 11 Pro 5G,1,350,11/04/21 12:21 ,"Provider_13,Dhaka, Bangladesh"
135130,Xiaomi Redmi Note 11 Pro 5G,2,350,07/04/21 19:24 ,"Provider_13,Dhaka, Bangladesh"
135131,iPhone 12,1,700,29/04/21 21:29 ,"Provider_4,Jakarta, Indonesia"
135132,Samsung Galexy S22,2,1100,19/04/21 22:15 ,"Provider_13,Dhaka, Bangladesh"
135133,Sony Xperia 5,2,450,20/04/21 08:33 ,"Provider_11,Munich, Germany"
135134,Xiaomi Redmi Note 11 Pro 5G,2,350,09/04/21 11:15 ,"Provider_7,Yokohama, Japan"
135135,Xiaomi Redmi Note 11 Pro 5G,1,350,25/04/21 16:49 ,"Provider_10,Manila, Philippines"
135136,Huawei - 1,1,550,02/04/21 20:42 ,"Provider_6,Moscow, Russia"
135137,Google Pixal - 2,1,900,05/04/21 22:09 ,"Provider_10,Manila, Philippines"
135138,Huawei - 2,1,350,20/04/21 23:26 ,"Provider_9,Lagos, Nigeria"
135139,Sony Xperia 5,1,450,24/04/21 22:23 ,"Provider_7,Yokohama, Japan"
135140,Nokia c300,1,600,03/04/21 23:19 ,"Provider_7,Yokohama, Japan"
135141,Google Pixal - 1,1,700,22/04/21 16:21 ,"Provider_4,Jakarta, Indonesia"
135142,Xiaomi Redmi Note 10 Pro 5G,1,200,22/04/21 18:44 ,"Provider_4,Jakarta, Indonesia"
135143,Xiaomi 12 Pro,2,900,26/04/21 08:56 ,"Provider_15,Isfahan, Iran"
135144,Samsung Galexy S10,2,300,09/04/21 08:30 ,"Provider_1,Beijing, China"
135145,Sony Xperia 10,1,700,11/04/21 11:28 ,"Provider_12,Hanoi, Vietnam"
135146,Google Android,1,500,05/04/21 19:23 ,"Provider_14,Ankara, Turkey"
135147,Xiaomi 12 Pro,2,900,19/04/21 01:10 ,"Provider_19,Milan, Italy"
135148,iPhone 12,1,700,03/04/21 04:01 ,"Provider_5,Sao Paulo, Brazil"
135149,Nokia c200,1,400,08/04/21 20:27 ,"Provider_4,Jakarta, Indonesia"
135150,Xiaomi Redmi Note 10 Pro 5G,1,200,25/04/21 19:42 ,"Provider_16,Giza, Egypt"
135151,Nokia c100,1,200,06/04/21 22:22 ,"Provider_14,Ankara, Turkey"
135152,Huawei - 3,1,200,20/04/21 12:01 ,"Provider_1,Beijing, China"
135153,Samsung Galexy S10,1,300,29/04/21 18:42 ,"Provider_15,Isfahan, Iran"
135154,Nokia c300,2,600,30/04/21 01:34 ,"Provider_3,Boston, United States"
135155,Sony Xperia 20,1,800,10/04/21 20:59 ,"Provider_5,Sao Paulo, Brazil"
135156,iPhone 12,2,700,01/04/21 12:03 ,"Provider_13,Dhaka, Bangladesh"
135157,Google Pixal - 2,1,900,02/04/21 20:04 ,"Provider_2,Delhi, India"
135158,Samsung Galexy S21,2,800,19/04/21 00:26 ,"Provider_1,Beijing, China"
135159,iPhone 12,2,700,26/04/21 16:58 ,"Provider_6,Moscow, Russia"
135160,Xiaomi 12 Pro,1,900,03/04/21 09:44 ,"Provider_5,Sao Paulo, Brazil"
135161,Google Pixal - 1,2,700,27/04/21 21:52 ,"Provider_19,Milan, Italy"
135162,iPhone 13,1,1000,27/04/21 15:45 ,"Provider_15,Isfahan, Iran"
135163,Samsung Galexy S21,1,800,26/04/21 06:46 ,"Provider_1,Beijing, China"
135164,Samsung Galexy S22,1,1100,06/04/21 11:14 ,"Provider_13,Dhaka, Bangladesh"
135165,Xiaomi 12 Pro,1,900,30/04/21 10:09 ,"Provider_16,Giza, Egypt"
135166,Xiaomi 12 Pro,1,900,07/04/21 11:15 ,"Provider_15,Isfahan, Iran"
135167,Xiaomi Redmi Note 10 Pro 5G,2,200,02/04/21 13:50 ,"Provider_6,Moscow, Russia"
135168,Huawei - 2,3,350,23/04/21 19:31 ,"Provider_17,Islamabad, Pakistan"
135169,Google Pixal - 2,1,900,20/04/21 19:01 ,"Provider_6,Moscow, Russia"
135170,Xiaomi 12 Pro,1,900,25/04/21 11:43 ,"Provider_16,Giza, Egypt"
135171,Google Pixal - 1,2,700,29/04/21 12:56 ,"Provider_19,Milan, Italy"
135172,Xiaomi 12 Pro,2,900,08/04/21 15:17 ,"Provider_18,Bangkok, Thailand"
135173,Nokia c300,1,600,22/04/21 10:22 ,"Provider_13,Dhaka, Bangladesh"
135174,Google Pixal - 2,1,900,12/04/21 22:01 ,"Provider_5,Sao Paulo, Brazil"
135175,Samsung Galexy S21,1,800,12/04/21 14:53 ,"Provider_16,Giza, Egypt"
135176,Xiaomi Redmi Note 11 Pro 5G,3,350,02/04/21 19:18 ,"Provider_6,Moscow, Russia"
135177,Samsung Galexy S21,2,800,03/04/21 08:06 ,"Provider_2,Delhi, India"
135178,Xiaomi Redmi Note 11 Pro 5G,4,350,07/04/21 17:16 ,"Provider_9,Lagos, Nigeria"
135179,Xiaomi Redmi Note 11 Pro 5G,1,350,24/04/21 13:43 ,"Provider_4,Jakarta, Indonesia"
135180,Nokia c100,4,200,29/04/21 18:48 ,"Provider_5,Sao Paulo, Brazil"
135181,Samsung Galexy S22,1,1100,14/04/21 17:18 ,"Provider_11,Munich, Germany"
135182,Xiaomi Redmi Note 11 Pro 5G,1,350,18/04/21 19:51 ,"Provider_1,Beijing, China"
135183,Xiaomi 12 Pro,1,900,27/04/21 23:03 ,"Provider_14,Ankara, Turkey"
135184,Google Pixal - 1,3,700,22/04/21 15:31 ,"Provider_11,Munich, Germany"
135185,Google Pixal - 2,1,900,06/04/21 14:18 ,"Provider_4,Jakarta, Indonesia"
135186,Xiaomi 12 Pro,1,900,11/04/21 00:50 ,"Provider_13,Dhaka, Bangladesh"
135187,Xiaomi 12 Pro,1,900,05/04/21 12:40 ,"Provider_8,Mexico City, Mexico"
135188,Samsung Galexy S10,2,300,20/04/21 15:10 ,"Provider_17,Islamabad, Pakistan"
135189,Huawei - 3,1,200,10/04/21 18:15 ,"Provider_19,Milan, Italy"
135190,Xiaomi Redmi Note 11 Pro 5G,1,350,12/04/21 11:46 ,"Provider_4,Jakarta, Indonesia"
135191,Samsung Galexy S22,7,1100,08/04/21 15:54 ,"Provider_13,Dhaka, Bangladesh"
135192,Sony Xperia 10,1,700,01/04/21 11:04 ,"Provider_7,Yokohama, Japan"
135193,Samsung Galexy S22,1,1100,03/04/21 21:16 ,"Provider_10,Manila, Philippines"
135194,Nokia c300,1,600,21/04/21 09:52 ,"Provider_13,Dhaka, Bangladesh"
135195,iPhone 13,2,1000,08/04/21 18:49 ,"Provider_18,Bangkok, Thailand"
135196,iPhone 11,1,500,21/04/21 13:41 ,"Provider_16,Giza, Egypt"
135197,Samsung Galexy S22,1,1100,22/04/21 14:38 ,"Provider_1,Beijing, China"
135198,Xiaomi Redmi Note 10 Pro 5G,1,200,29/04/21 22:21 ,"Provider_12,Hanoi, Vietnam"
135199,Xiaomi 12 Pro,1,900,19/04/21 18:25 ,"Provider_15,Isfahan, Iran"
135200,Xiaomi Redmi Note 10 Pro 5G,1,200,07/04/21 09:36 ,"Provider_4,Jakarta, Indonesia"
135201,Huawei - 3,1,200,15/04/21 09:40 ,"Provider_10,Manila, Philippines"
135202,Samsung Galexy S21,3,800,12/04/21 20:08 ,"Provider_15,Isfahan, Iran"
135203,Xiaomi Redmi Note 10 Pro 5G,1,200,01/04/21 19:05 ,"Provider_4,Jakarta, Indonesia"
135204,Huawei - 2,2,350,10/04/21 21:42 ,"Provider_11,Munich, Germany"
135205,Huawei - 1,1,550,12/04/21 13:28 ,"Provider_1,Beijing, China"
135206,Xiaomi Redmi Note 10 Pro 5G,1,200,14/04/21 13:27 ,"Provider_4,Jakarta, Indonesia"
135207,iPhone 12,1,700,12/04/21 09:50 ,"Provider_5,Sao Paulo, Brazil"
135208,Samsung Galexy S21,1,800,10/04/21 22:00 ,"Provider_8,Mexico City, Mexico"
135209,Huawei - 3,1,200,22/04/21 19:07 ,"Provider_3,Boston, United States"
135210,Sony Xperia 10,1,700,13/04/21 21:39 ,"Provider_4,Jakarta, Indonesia"
135211,Xiaomi Redmi Note 11 Pro 5G,1,350,24/04/21 20:55 ,"Provider_4,Jakarta, Indonesia"
135212,Sony Xperia 5,2,450,06/04/21 06:14 ,"Provider_16,Giza, Egypt"
135213,iPhone 12,1,700,30/04/21 22:11 ,"Provider_5,Sao Paulo, Brazil"
135214,iPhone 12,3,700,26/04/21 12:49 ,"Provider_8,Mexico City, Mexico"
135215,iPhone 13,1,1000,28/04/21 13:49 ,"Provider_15,Isfahan, Iran"
135216,Xiaomi Redmi Note 11 Pro 5G,1,350,27/04/21 12:48 ,"Provider_7,Yokohama, Japan"
135217,Xiaomi 12 Pro,1,900,13/04/21 09:22 ,"Provider_6,Moscow, Russia"
135218,iPhone 12,1,700,06/04/21 10:25 ,"Provider_4,Jakarta, Indonesia"
135219,Samsung Galexy S10,1,300,10/04/21 15:07 ,"Provider_2,Delhi, India"
135220,Xiaomi Redmi Note 10 Pro 5G,4,200,25/04/21 17:13 ,"Provider_19,Milan, Italy"
135221,Sony Xperia 20,2,800,24/04/21 14:03 ,"Provider_5,Sao Paulo, Brazil"
135222,iPhone 12,1,700,12/04/21 22:39 ,"Provider_2,Delhi, India"
135223,Samsung Galexy S21,1,800,07/04/21 10:02 ,"Provider_7,Yokohama, Japan"
135224,Samsung Galexy S10,2,300,24/04/21 09:43 ,"Provider_5,Sao Paulo, Brazil"
135225,iPhone 12,1,700,13/04/21 11:24 ,"Provider_3,Boston, United States"
135226,Nokia c200,1,400,24/04/21 20:14 ,"Provider_2,Delhi, India"
