Order ID,Phone,Quatity Ordered,Price Each,Order Date,Provider_City_Country
152969,Sony Xperia 20,1,800,01/11/21 01:27 ,"Provider_12,Hanoi, Vietnam"
152970,Huawei - 2,1,350,31/10/21 23:32 ,"Provider_14,Ankara, Turkey"
152971,Sony Xperia 10,1,700,07/10/21 00:10 ,"Provider_4,Jakarta, Indonesia"
152972,Google Pixal - 1,2,700,17/10/21 00:23 ,"Provider_16,Giza, Egypt"
152973,Sony Xperia 10,1,700,01/10/21 18:07 ,"Provider_20,Durban, South Africa"
152974,Sony Xperia 10,1,700,12/10/21 19:22 ,"Provider_13,Dhaka, Bangladesh"
152975,iPhone 11,5,500,28/10/21 08:19 ,"Provider_20,Durban, South Africa"
152976,iPhone 11,2,500,31/10/21 10:06 ,"Provider_10,Manila, Philippines"
152977,Samsung Galexy S21,1,800,22/10/21 00:29 ,"Provider_5,Sao Paulo, Brazil"
152978,Huawei - 2,1,350,27/10/21 21:07 ,"Provider_2,Delhi, India"
152979,Huawei - 2,2,350,24/10/21 13:54 ,"Provider_2,Delhi, India"
152980,Sony Xperia 10,1,700,27/10/21 12:42 ,"Provider_14,Ankara, Turkey"
152981,Xiaomi 12 Pro,2,900,01/10/21 21:54 ,"Provider_6,Moscow, Russia"
152982,Huawei - 2,2,350,15/10/21 13:04 ,"Provider_2,Delhi, India"
152983,Xiaomi Redmi Note 11 Pro 5G,1,350,10/10/21 21:59 ,"Provider_5,Sao Paulo, Brazil"
152984,Samsung Galexy S22,1,1100,29/10/21 14:15 ,"Provider_15,Isfahan, Iran"
152985,iPhone 11,1,500,01/10/21 15:42 ,"Provider_6,Moscow, Russia"
152986,Samsung Galexy S22,1,1100,03/10/21 21:26 ,"Provider_7,Yokohama, Japan"
152987,Xiaomi Redmi Note 10 Pro 5G,2,200,02/10/21 22:13 ,"Provider_8,Mexico City, Mexico"
152988,Xiaomi 12 Pro,2,900,17/10/21 17:24 ,"Provider_11,Munich, Germany"
152989,iPhone 12,1,700,15/10/21 16:06 ,"Provider_10,Manila, Philippines"
152990,Samsung Galexy S10,1,300,23/10/21 11:39 ,"Provider_12,Hanoi, Vietnam"
152991,Samsung Galexy S22,1,1100,14/10/21 09:43 ,"Provider_8,Mexico City, Mexico"
152992,iPhone 11,3,500,04/10/21 07:53 ,"Provider_5,Sao Paulo, Brazil"
152993,Google Pixal - 1,2,700,03/10/21 22:37 ,"Provider_9,Lagos, Nigeria"
152994,Xiaomi Redmi Note 10 Pro 5G,1,200,23/10/21 23:10 ,"Provider_18,Bangkok, Thailand"
152995,Xiaomi Redmi Note 10 Pro 5G,1,200,02/10/21 14:54 ,"Provider_18,Bangkok, Thailand"
152996,Xiaomi Redmi Note 11 Pro 5G,2,350,24/10/21 13:48 ,"Provider_5,Sao Paulo, Brazil"
152997,iPhone 12,2,700,01/10/21 22:52 ,"Provider_15,Isfahan, Iran"
152998,Sony Xperia 20,2,800,12/10/21 13:06 ,"Provider_4,Jakarta, Indonesia"
152999,iPhone 11,2,500,15/10/21 13:05 ,"Provider_7,Yokohama, Japan"
153000,Xiaomi Redmi Note 10 Pro 5G,1,200,06/10/21 17:17 ,"Provider_8,Mexico City, Mexico"
153001,Samsung Galexy S21,1,800,10/10/21 16:01 ,"Provider_18,Bangkok, Thailand"
153002,Xiaomi Redmi Note 11 Pro 5G,2,350,13/10/21 18:01 ,"Provider_16,Giza, Egypt"
153003,Xiaomi 12 Pro,2,900,08/10/21 13:32 ,"Provider_13,Dhaka, Bangladesh"
153004,Xiaomi 12 Pro,1,900,02/10/21 13:27 ,"Provider_1,Beijing, China"
153005,Xiaomi Redmi Note 10 Pro 5G,1,200,09/10/21 21:25 ,"Provider_1,Beijing, China"
153006,iPhone 13,1,1000,27/10/21 00:23 ,"Provider_3,Boston, United States"
153007,Sony Xperia 20,1,800,24/10/21 09:58 ,"Provider_10,Manila, Philippines"
153008,Xiaomi Redmi Note 10 Pro 5G,2,200,03/10/21 21:55 ,"Provider_10,Manila, Philippines"
153009,iPhone 11,1,500,29/10/21 23:44 ,"Provider_9,Lagos, Nigeria"
153010,Huawei - 1,1,550,23/10/21 16:44 ,"Provider_12,Hanoi, Vietnam"
153011,Samsung Galexy S10,1,300,23/10/21 20:39 ,"Provider_9,Lagos, Nigeria"
153012,iPhone 13,1,1000,02/10/21 14:10 ,"Provider_17,Islamabad, Pakistan"
153013,Samsung Galexy S10,1,300,10/10/21 14:33 ,"Provider_9,Lagos, Nigeria"
153014,Huawei - 2,1,350,25/10/21 11:58 ,"Provider_2,Delhi, India"
153015,Samsung Galexy S10,4,300,06/10/21 09:10 ,"Provider_10,Manila, Philippines"
153016,Huawei - 1,3,550,18/10/21 20:47 ,"Provider_3,Boston, United States"
153017,Sony Xperia 20,3,800,10/10/21 19:16 ,"Provider_1,Beijing, China"
153018,Google Android,1,500,04/10/21 12:09 ,"Provider_2,Delhi, India"
153019,iPhone 12,1,700,14/10/21 10:30 ,"Provider_3,Boston, United States"
153020,Huawei - 2,1,350,11/10/21 20:32 ,"Provider_1,Beijing, China"
153021,iPhone 11,3,500,24/10/21 19:44 ,"Provider_1,Beijing, China"
153022,Xiaomi Redmi Note 11 Pro 5G,2,350,24/10/21 00:52 ,"Provider_5,Sao Paulo, Brazil"
153023,Xiaomi Redmi Note 11 Pro 5G,3,350,03/10/21 01:09 ,"Provider_1,Beijing, China"
153024,Samsung Galexy S22,1,1100,29/10/21 10:12 ,"Provider_2,Delhi, India"
153025,iPhone 11,2,500,31/10/21 19:45 ,"Provider_8,Mexico City, Mexico"
153026,iPhone 11,3,500,29/10/21 08:32 ,"Provider_12,Hanoi, Vietnam"
153027,Xiaomi 12 Pro,1,900,30/10/21 19:09 ,"Provider_4,Jakarta, Indonesia"
153028,Google Pixal - 1,1,700,27/10/21 09:07 ,"Provider_2,Delhi, India"
153029,Xiaomi 12 Pro,1,900,13/10/21 22:33 ,"Provider_8,Mexico City, Mexico"
153030,Xiaomi Redmi Note 11 Pro 5G,1,350,28/10/21 21:28 ,"Provider_2,Delhi, India"
153031,iPhone 13,1,1000,13/10/21 14:33 ,"Provider_4,Jakarta, Indonesia"
153032,iPhone 13,2,1000,07/10/21 22:07 ,"Provider_3,Boston, United States"
153033,Nokia c300,1,600,09/10/21 19:02 ,"Provider_5,Sao Paulo, Brazil"
153034,Sony Xperia 20,4,800,12/10/21 15:47 ,"Provider_15,Isfahan, Iran"
153035,Samsung Galexy S22,3,1100,18/10/21 20:02 ,"Provider_3,Boston, United States"
153036,iPhone 11,1,500,18/10/21 00:21 ,"Provider_11,Munich, Germany"
153037,Sony Xperia 20,3,800,21/10/21 20:39 ,"Provider_3,Boston, United States"
153038,Huawei - 3,4,200,22/10/21 19:06 ,"Provider_1,Beijing, China"
153039,Nokia c200,1,400,15/10/21 18:45 ,"Provider_20,Durban, South Africa"
153040,Huawei - 3,3,200,24/10/21 10:28 ,"Provider_7,Yokohama, Japan"
153041,Xiaomi Redmi Note 10 Pro 5G,2,200,24/10/21 12:16 ,"Provider_15,Isfahan, Iran"
153042,Samsung Galexy S22,1,1100,11/10/21 18:19 ,"Provider_1,Beijing, China"
153043,Huawei - 1,1,550,26/10/21 21:56 ,"Provider_4,Jakarta, Indonesia"
153044,iPhone 12,2,700,31/10/21 08:42 ,"Provider_4,Jakarta, Indonesia"
153045,Xiaomi Redmi Note 10 Pro 5G,2,200,12/10/21 21:41 ,"Provider_1,Beijing, China"
153046,Sony Xperia 10,1,700,31/10/21 14:49 ,"Provider_5,Sao Paulo, Brazil"
153047,iPhone 11,1,500,11/10/21 18:15 ,"Provider_10,Manila, Philippines"
153048,Samsung Galexy S21,1,800,13/10/21 17:47 ,"Provider_8,Mexico City, Mexico"
153049,Sony Xperia 5,1,450,17/10/21 14:55 ,"Provider_12,Hanoi, Vietnam"
153050,iPhone 12,1,700,15/10/21 23:19 ,"Provider_8,Mexico City, Mexico"
153051,Samsung Galexy S22,2,1100,29/10/21 11:57 ,"Provider_9,Lagos, Nigeria"
153052,Samsung Galexy S21,1,800,05/10/21 20:58 ,"Provider_15,Isfahan, Iran"
153053,Xiaomi Redmi Note 10 Pro 5G,1,200,12/10/21 19:33 ,"Provider_7,Yokohama, Japan"
153054,Sony Xperia 10,3,700,20/10/21 14:29 ,"Provider_14,Ankara, Turkey"
153055,Huawei - 1,1,550,13/10/21 15:54 ,"Provider_17,Islamabad, Pakistan"
153056,iPhone 11,1,500,27/10/21 14:17 ,"Provider_7,Yokohama, Japan"
153057,Samsung Galexy S10,1,300,07/10/21 08:47 ,"Provider_10,Manila, Philippines"
153058,Xiaomi Redmi Note 10 Pro 5G,1,200,17/10/21 17:11 ,"Provider_12,Hanoi, Vietnam"
153059,Samsung Galexy S21,2,800,11/10/21 11:37 ,"Provider_15,Isfahan, Iran"
153060,Google Android,1,500,18/10/21 20:40 ,"Provider_8,Mexico City, Mexico"
153061,Xiaomi Redmi Note 11 Pro 5G,1,350,02/10/21 11:31 ,"Provider_19,Milan, Italy"
153062,Sony Xperia 20,2,800,02/10/21 06:03 ,"Provider_15,Isfahan, Iran"
153063,iPhone 11,5,500,28/10/21 22:12 ,"Provider_1,Beijing, China"
153064,iPhone 13,1,1000,17/10/21 01:52 ,"Provider_6,Moscow, Russia"
153065,Xiaomi 12 Pro,1,900,15/10/21 16:51 ,"Provider_13,Dhaka, Bangladesh"
153066,Google Pixal - 2,1,900,29/10/21 16:20 ,"Provider_1,Beijing, China"
153067,Xiaomi Redmi Note 11 Pro 5G,1,350,07/10/21 10:03 ,"Provider_2,Delhi, India"
153068,Huawei - 2,2,350,20/10/21 08:13 ,"Provider_12,Hanoi, Vietnam"
153069,Sony Xperia 20,1,800,09/10/21 11:39 ,"Provider_15,Isfahan, Iran"
153070,iPhone 12,2,700,20/10/21 20:53 ,"Provider_2,Delhi, India"
153071,Xiaomi Redmi Note 11 Pro 5G,1,350,26/10/21 09:51 ,"Provider_9,Lagos, Nigeria"
153072,Huawei - 1,2,550,17/10/21 04:34 ,"Provider_13,Dhaka, Bangladesh"
153073,Sony Xperia 10,1,700,25/10/21 11:20 ,"Provider_3,Boston, United States"
153074,Nokia c100,1,200,14/10/21 09:10 ,"Provider_4,Jakarta, Indonesia"
153075,iPhone 12,1,700,03/10/21 20:26 ,"Provider_6,Moscow, Russia"
153076,Samsung Galexy S22,3,1100,03/10/21 00:46 ,"Provider_13,Dhaka, Bangladesh"
153077,Sony Xperia 20,1,800,05/10/21 16:42 ,"Provider_8,Mexico City, Mexico"
153078,iPhone 13,2,1000,02/10/21 14:56 ,"Provider_20,Durban, South Africa"
153079,Huawei - 2,2,350,08/10/21 10:47 ,"Provider_8,Mexico City, Mexico"
153080,Samsung Galexy S22,1,1100,30/10/21 21:19 ,"Provider_6,Moscow, Russia"
153081,Huawei - 2,4,350,24/10/21 11:51 ,"Provider_2,Delhi, India"
153082,Samsung Galexy S21,1,800,23/10/21 05:38 ,"Provider_11,Munich, Germany"
153083,iPhone 11,1,500,09/10/21 14:27 ,"Provider_4,Jakarta, Indonesia"
153084,Huawei - 2,3,350,30/10/21 13:25 ,"Provider_4,Jakarta, Indonesia"
153085,Sony Xperia 10,1,700,21/10/21 10:22 ,"Provider_2,Delhi, India"
153086,Samsung Galexy S21,1,800,01/10/21 19:56 ,"Provider_17,Islamabad, Pakistan"
153087,iPhone 13,1,1000,24/10/21 22:27 ,"Provider_6,Moscow, Russia"
153088,Sony Xperia 20,1,800,09/10/21 12:01 ,"Provider_18,Bangkok, Thailand"
153089,Xiaomi Redmi Note 11 Pro 5G,2,350,08/10/21 07:06 ,"Provider_1,Beijing, China"
153090,Xiaomi 12 Pro,5,900,18/10/21 23:27 ,"Provider_5,Sao Paulo, Brazil"
153091,Sony Xperia 20,1,800,16/10/21 20:51 ,"Provider_3,Boston, United States"
153092,Sony Xperia 10,3,700,26/10/21 18:27 ,"Provider_6,Moscow, Russia"
153093,Sony Xperia 20,1,800,16/10/21 15:12 ,"Provider_6,Moscow, Russia"
153094,iPhone 13,1,1000,04/10/21 08:45 ,"Provider_6,Moscow, Russia"
153095,Xiaomi Redmi Note 11 Pro 5G,2,350,02/10/21 06:16 ,"Provider_18,Bangkok, Thailand"
153096,Xiaomi Redmi Note 10 Pro 5G,1,200,28/10/21 09:38 ,"Provider_20,Durban, South Africa"
153097,Nokia c300,1,600,02/10/21 16:44 ,"Provider_14,Ankara, Turkey"
153098,iPhone 11,1,500,13/10/21 14:03 ,"Provider_12,Hanoi, Vietnam"
153099,Xiaomi Redmi Note 10 Pro 5G,1,200,10/10/21 07:09 ,"Provider_5,Sao Paulo, Brazil"
153100,iPhone 13,5,1000,26/10/21 22:07 ,"Provider_7,Yokohama, Japan"
153101,Huawei - 2,1,350,30/10/21 00:02 ,"Provider_3,Boston, United States"
153102,Sony Xperia 20,1,800,14/10/21 13:08 ,"Provider_7,Yokohama, Japan"
153103,iPhone 12,2,700,30/10/21 23:29 ,"Provider_3,Boston, United States"
153104,Xiaomi Redmi Note 11 Pro 5G,2,350,05/10/21 11:04 ,"Provider_11,Munich, Germany"
153105,Sony Xperia 5,3,450,20/10/21 18:47 ,"Provider_18,Bangkok, Thailand"
153106,Xiaomi Redmi Note 10 Pro 5G,1,200,20/10/21 11:59 ,"Provider_2,Delhi, India"
153107,Xiaomi Redmi Note 10 Pro 5G,1,200,30/10/21 20:54 ,"Provider_7,Yokohama, Japan"
153108,Huawei - 2,1,350,08/10/21 19:59 ,"Provider_3,Boston, United States"
153109,iPhone 12,1,700,23/10/21 15:57 ,"Provider_4,Jakarta, Indonesia"
153110,Google Pixal - 2,3,900,07/10/21 10:22 ,"Provider_12,Hanoi, Vietnam"
153111,Xiaomi Redmi Note 10 Pro 5G,1,200,01/10/21 19:29 ,"Provider_5,Sao Paulo, Brazil"
153112,Samsung Galexy S10,1,300,10/10/21 22:11 ,"Provider_18,Bangkok, Thailand"
153113,Nokia c300,2,600,12/10/21 18:16 ,"Provider_5,Sao Paulo, Brazil"
153114,Google Pixal - 1,3,700,05/10/21 08:15 ,"Provider_2,Delhi, India"
153115,Xiaomi Redmi Note 11 Pro 5G,2,350,07/10/21 12:10 ,"Provider_8,Mexico City, Mexico"
153116,Nokia c200,2,400,23/10/21 15:07 ,"Provider_6,Moscow, Russia"
153117,Xiaomi Redmi Note 10 Pro 5G,1,200,28/10/21 15:07 ,"Provider_7,Yokohama, Japan"
153118,Google Pixal - 2,2,900,01/10/21 23:05 ,"Provider_13,Dhaka, Bangladesh"
153119,Sony Xperia 20,1,800,24/10/21 11:41 ,"Provider_11,Munich, Germany"
153120,Samsung Galexy S22,1,1100,24/10/21 18:34 ,"Provider_2,Delhi, India"
153121,Google Pixal - 2,1,900,18/10/21 13:46 ,"Provider_8,Mexico City, Mexico"
153122,Samsung Galexy S21,1,800,03/10/21 18:45 ,"Provider_5,Sao Paulo, Brazil"
153123,Google Pixal - 1,1,700,14/10/21 11:14 ,"Provider_12,Hanoi, Vietnam"
153124,Samsung Galexy S21,4,800,02/10/21 14:17 ,"Provider_2,Delhi, India"
153125,Sony Xperia 10,1,700,18/10/21 21:05 ,"Provider_10,Manila, Philippines"
153126,iPhone 12,1,700,17/10/21 15:52 ,"Provider_8,Mexico City, Mexico"
153127,Sony Xperia 20,2,800,18/10/21 16:05 ,"Provider_12,Hanoi, Vietnam"
153128,Samsung Galexy S22,1,1100,25/10/21 19:42 ,"Provider_6,Moscow, Russia"
153129,iPhone 13,1,1000,04/10/21 15:47 ,"Provider_8,Mexico City, Mexico"
153130,Samsung Galexy S22,1,1100,06/10/21 19:12 ,"Provider_15,Isfahan, Iran"
153131,Huawei - 2,1,350,16/10/21 00:32 ,"Provider_13,Dhaka, Bangladesh"
153132,iPhone 13,2,1000,29/10/21 14:00 ,"Provider_7,Yokohama, Japan"
153133,iPhone 13,2,1000,19/10/21 11:29 ,"Provider_3,Boston, United States"
153134,Xiaomi 12 Pro,1,900,14/10/21 17:57 ,"Provider_7,Yokohama, Japan"
153135,Xiaomi Redmi Note 11 Pro 5G,1,350,30/10/21 16:59 ,"Provider_17,Islamabad, Pakistan"
153136,Huawei - 2,1,350,23/10/21 12:41 ,"Provider_9,Lagos, Nigeria"
153137,Samsung Galexy S22,1,1100,02/10/21 19:12 ,"Provider_1,Beijing, China"
153138,iPhone 13,1,1000,27/10/21 18:11 ,"Provider_10,Manila, Philippines"
153139,Sony Xperia 20,1,800,27/10/21 17:44 ,"Provider_2,Delhi, India"
153140,Xiaomi Redmi Note 10 Pro 5G,3,200,14/10/21 04:52 ,"Provider_13,Dhaka, Bangladesh"
153141,Huawei - 2,1,350,26/10/21 13:52 ,"Provider_17,Islamabad, Pakistan"
153142,Samsung Galexy S21,4,800,13/10/21 08:44 ,"Provider_5,Sao Paulo, Brazil"
153143,Samsung Galexy S22,1,1100,19/10/21 08:35 ,"Provider_6,Moscow, Russia"
153144,iPhone 13,3,1000,22/10/21 19:48 ,"Provider_1,Beijing, China"
153145,Xiaomi 12 Pro,1,900,03/10/21 11:24 ,"Provider_13,Dhaka, Bangladesh"
153146,Google Pixal - 2,4,900,13/10/21 19:51 ,"Provider_7,Yokohama, Japan"
153147,Sony Xperia 20,1,800,27/10/21 20:16 ,"Provider_2,Delhi, India"
153148,Huawei - 2,3,350,09/10/21 20:38 ,"Provider_1,Beijing, China"
153149,Xiaomi Redmi Note 10 Pro 5G,1,200,19/10/21 18:59 ,"Provider_17,Islamabad, Pakistan"
153150,iPhone 12,1,700,23/10/21 11:27 ,"Provider_2,Delhi, India"
153151,Xiaomi Redmi Note 10 Pro 5G,3,200,11/10/21 19:11 ,"Provider_20,Durban, South Africa"
153152,Sony Xperia 20,1,800,29/10/21 15:57 ,"Provider_1,Beijing, China"
153153,iPhone 11,2,500,29/10/21 13:26 ,"Provider_13,Dhaka, Bangladesh"
153154,Nokia c200,5,400,09/10/21 15:44 ,"Provider_11,Munich, Germany"
153155,Huawei - 1,5,550,18/10/21 20:22 ,"Provider_5,Sao Paulo, Brazil"
153156,Huawei - 3,2,200,04/10/21 07:26 ,"Provider_7,Yokohama, Japan"
153157,Google Pixal - 2,1,900,18/10/21 11:29 ,"Provider_20,Durban, South Africa"
153158,Sony Xperia 10,2,700,17/10/21 20:03 ,"Provider_13,Dhaka, Bangladesh"
153159,Nokia c200,1,400,01/10/21 20:02 ,"Provider_4,Jakarta, Indonesia"
153160,iPhone 13,2,1000,13/10/21 20:29 ,"Provider_3,Boston, United States"
153161,Sony Xperia 10,1,700,30/10/21 00:38 ,"Provider_10,Manila, Philippines"
153162,iPhone 13,1,1000,03/10/21 09:15 ,"Provider_1,Beijing, China"
153163,Google Android,1,500,27/10/21 20:23 ,"Provider_11,Munich, Germany"
153164,iPhone 13,2,1000,16/10/21 11:39 ,"Provider_19,Milan, Italy"
153165,Xiaomi Redmi Note 11 Pro 5G,1,350,21/10/21 03:14 ,"Provider_2,Delhi, India"
153166,Samsung Galexy S22,2,1100,25/10/21 14:06 ,"Provider_8,Mexico City, Mexico"
153167,Xiaomi 12 Pro,3,900,03/10/21 18:16 ,"Provider_1,Beijing, China"
